"","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","Rumbo","Distancia","DRed","Especie","Diametro1","Diametro2","Altura","Calidad","Forma","ParEsp","Agente","Import","Elemento","Compara"
"251837","10.707","10.707.A.1",10,10,707,"A","1",27,25,0,282,9.2,NA,23,152,152,7,2,2,NA,100,NA,"","X"
"251838","10.707","10.707.A.1",10,10,707,"A","1",28,26,0,286,8.2,NA,23,145,140,7,2,2,NA,100,NA,"","X"
"251839","10.707","10.707.A.1",10,10,707,"A","1",29,27,19,292,6.5,NA,26,172,181,6.5,2,2,3015,100,NA,"","X"
"251840","10.707","10.707.A.1",10,10,707,"A","1",30,28,20,303,5.4,NA,26,173,178,6.5,2,2,3015,100,NA,"","X"
"251841","10.707","10.707.A.1",10,10,707,"A","1",31,29,0,315,9.1,NA,23,133,135,7,2,2,41,100,NA,"","X"
"251842","10.707","10.707.A.1",10,10,707,"A","1",32,30,21,321,3.9,NA,26,133,137,7,2,3,NA,100,NA,"","X"
"251843","10.707","10.707.A.1",10,10,707,"A","1",33,31,22,323,8.1,NA,23,133,135,7,2,3,41,100,NA,"","X"
"251844","10.707","10.707.A.1",10,10,707,"A","1",34,32,23,334,7.2,NA,23,166,165,7,2,2,41,100,NA,"","X"
"251845","10.707","10.707.A.1",10,10,707,"A","1",35,33,24,347,3,NA,23,179,176,6.5,2,2,NA,100,NA,"","X"
"251846","10.707","10.707.A.1",10,10,707,"A","1",36,34,25,350,6.6,NA,26,187,195,7,2,2,3015,100,NA,"","X"
"251847","10.707","10.707.A.1",10,10,707,"A","1",37,35,26,360,10,NA,26,317,322,9,2,2,NA,100,NA,"","X"
"251848","10.707","10.707.A.1",10,10,707,"A","1",38,36,0,374,9.5,NA,26,185,177,7,2,2,NA,100,NA,"","X"
"251849","10.707","10.707.A.1",10,10,707,"A","1",39,37,27,376,3,NA,23,136,131,6.5,2,3,41,100,NA,"","X"
"251850","10.707","10.707.A.1",10,10,707,"A","1",40,38,28,378,6.7,NA,23,181,180,6.5,2,2,NA,100,NA,"","X"
"251878","10.710","10.710.A.1",10,10,710,"A","1",1,1,1,14,5.8,NA,26,178,167,5,3,5,NA,200,1,"9","X"
"251879","10.710","10.710.A.1",10,10,710,"A","1",2,2,2,77,6.6,NA,26,134,135,4,4,5,NA,200,2,"9","X"
"251880","10.710","10.710.A.1",10,10,710,"A","1",3,3,3,180,7.7,NA,23,169,172,6,2,4,NA,100,NA,"","X"
"251881","10.710","10.710.A.1",10,10,710,"A","1",4,4,4,182,6.2,NA,23,205,208,6,2,4,NA,100,NA,"","X"
"251882","10.710","10.710.A.1",10,10,710,"A","1",5,5,5,214,6.1,NA,23,299,304,6.5,2,2,NA,100,NA,"","X"
"251883","10.710","10.710.A.1",10,10,710,"A","1",6,6,6,298,5.4,NA,26,256,269,7,3,2,NA,200,1,"9","X"
"251884","10.710","10.710.A.1",10,10,710,"A","1",7,7,0,320,8.8,NA,23,190,191,5.5,2,4,NA,100,NA,"","X"
"251885","10.710","10.710.A.1",10,10,710,"A","1",8,8,0,338,9.2,NA,26,181,186,5.5,3,5,NA,200,1,"9","X"
"251886","10.710","10.710.A.1",10,10,710,"A","1",9,9,7,342,2.7,NA,23,155,161,5.5,3,5,42,200,1,"9","X"
"251887","10.710","10.710.A.1",10,10,710,"A","1",10,10,8,348,3.4,NA,23,158,151,5.5,3,5,42,200,1,"9","X"
"251888","10.710","10.710.A.1",10,10,710,"A","1",11,11,9,358,4.9,NA,23,168,179,7,2,2,42,100,NA,"","X"
"251889","10.710","10.710.A.1",10,10,710,"A","1",12,12,10,361,6.3,NA,26,131,140,4.5,4,3,NA,316,2,"9","X"
"251890","10.710","10.710.A.1",10,10,710,"A","1",13,13,0,362,4.9,NA,23,113,114,6.5,3,3,42,316,1,"9","X"
"251891","10.710","10.710.A.1",10,10,710,"A","1",14,888,11,368,9.4,NA,26,141,136,0,6,NA,NA,200,3,"9","X"
"251892","10.710","10.710.A.1",10,10,710,"A","1",15,14,0,368,7.7,NA,23,195,196,7,2,2,NA,100,NA,"","X"
"251893","10.710","10.710.A.1",10,10,710,"A","1",16,888,12,380,13.1,NA,26,251,239,0,6,NA,NA,200,3,"9","X"
"258109","10.1420","10.1420.A.1",10,10,1420,"A","1",1,1,1,10,6.9,NA,26,204,199,7.5,2,2,NA,100,NA,"","X"
"258110","10.1420","10.1420.A.1",10,10,1420,"A","1",2,2,2,20,14.9,NA,26,265,265,9,2,2,NA,100,NA,"","X"
"258111","10.1420","10.1420.A.1",10,10,1420,"A","1",3,3,3,103,14.3,NA,26,273,261,7,2,2,NA,100,NA,"","X"
"258112","10.1420","10.1420.A.1",10,10,1420,"A","1",4,4,4,139,9.4,NA,26,338,321,10,2,2,NA,100,NA,"","X"
"258113","10.1420","10.1420.A.1",10,10,1420,"A","1",5,5,5,140,4.8,NA,26,194,198,7.5,3,2,NA,200,1,"9","X"
"258114","10.1420","10.1420.A.1",10,10,1420,"A","1",6,6,0,205,1.9,NA,23,106,112,5,2,3,NA,100,NA,"","X"
"258115","10.1420","10.1420.A.1",10,10,1420,"A","1",7,7,0,259,14.7,NA,23,233,239,10,2,2,NA,100,NA,"","X"
"258116","10.1420","10.1420.A.1",10,10,1420,"A","1",8,8,0,261,13.6,NA,26,233,244,10,2,2,NA,100,NA,"","X"
"258117","10.1420","10.1420.A.1",10,10,1420,"A","1",9,9,6,295,7.7,NA,26,264,257,9,2,2,NA,100,NA,"","X"
"258118","10.1420","10.1420.A.1",10,10,1420,"A","1",10,888,7,314,8.6,NA,26,210,204,0,6,NA,NA,200,3,"9","X"
"258119","10.1420","10.1420.A.1",10,10,1420,"A","1",11,888,8,327,9.2,NA,26,285,267,0,6,NA,NA,200,3,"9","X"
"258120","10.1420","10.1420.A.1",10,10,1420,"A","1",12,10,9,341,1.3,NA,26,323,304,8.5,2,2,NA,100,NA,"","X"
"258121","10.1420","10.1420.A.1",10,10,1420,"A","1",13,11,0,372,3.4,NA,23,120,116,5.5,2,3,42,100,NA,"","X"
"258122","10.1420","10.1420.A.1",10,10,1420,"A","1",14,888,10,381,8.3,NA,26,174,184,0,6,NA,NA,200,3,"9","X"
"258123","10.1420","10.1420.A.1",10,10,1420,"A","1",15,12,11,386,9.4,NA,26,253,253,10,2,2,NA,100,NA,"","X"
"258124","10.1420","10.1420.A.1",10,10,1420,"A","1",16,13,0,387,3.4,NA,23,92,91,5.5,2,3,NA,100,NA,"","X"
"266713","10.3071","10.3071.A.1",10,10,3071,"A","1",1,1,0,4,13.7,NA,26,241,232,12,2,2,NA,100,NA,"","X"
"266714","10.3071","10.3071.A.1",10,10,3071,"A","1",2,888,1,5,9.6,NA,26,127,132,0,6,NA,NA,300,3,"9","X"
"266715","10.3071","10.3071.A.1",10,10,3071,"A","1",3,2,2,21,10.8,NA,26,361,360,15,2,2,NA,100,NA,"","X"
"266716","10.3071","10.3071.A.1",10,10,3071,"A","1",4,3,3,37,9.3,NA,26,277,275,12,2,2,NA,100,NA,"","X"
"266717","10.3071","10.3071.A.1",10,10,3071,"A","1",5,4,4,41,14.7,NA,23,318,333,12,2,2,NA,100,NA,"","X"
"266718","10.3071","10.3071.A.1",10,10,3071,"A","1",6,5,5,49,6.8,NA,26,164,170,9.5,2,2,NA,100,NA,"","X"
"266719","10.3071","10.3071.A.1",10,10,3071,"A","1",7,6,6,51,1.6,NA,26,183,182,11,2,2,NA,100,NA,"","X"
"266720","10.3071","10.3071.A.1",10,10,3071,"A","1",8,7,7,59,8.5,NA,26,186,180,10.5,2,2,NA,100,NA,"","X"
"266721","10.3071","10.3071.A.1",10,10,3071,"A","1",9,8,8,64,3.7,NA,23,172,167,8.5,2,2,41,100,NA,"","X"
"266722","10.3071","10.3071.A.1",10,10,3071,"A","1",10,9,0,86,5.7,NA,26,146,148,9,2,2,NA,100,NA,"","X"
"266723","10.3071","10.3071.A.1",10,10,3071,"A","1",11,10,0,87,14.6,NA,26,265,260,12,2,2,NA,100,NA,"","X"
"266724","10.3071","10.3071.A.1",10,10,3071,"A","1",12,11,9,90,9.1,NA,23,282,285,11,2,2,NA,100,NA,"","X"
"266725","10.3071","10.3071.A.1",10,10,3071,"A","1",13,12,0,126,11.3,NA,23,282,288,11,2,2,41,100,NA,"","X"
"266726","10.3071","10.3071.A.1",10,10,3071,"A","1",14,13,10,133,5.3,NA,26,239,232,10.5,2,2,NA,100,NA,"","X"
"266727","10.3071","10.3071.A.1",10,10,3071,"A","1",15,14,0,146,8.6,NA,23,130,129,8,2,3,NA,100,NA,"","X"
"266728","10.3071","10.3071.A.1",10,10,3071,"A","1",16,15,11,150,1.8,NA,26,241,238,12.5,2,2,NA,100,NA,"","X"
"266729","10.3071","10.3071.A.1",10,10,3071,"A","1",17,16,0,163,11.1,NA,23,228,231,9.5,2,2,NA,100,NA,"","X"
"266730","10.3071","10.3071.A.1",10,10,3071,"A","1",18,17,12,167,7.5,NA,26,185,186,9,2,2,NA,100,NA,"","X"
"266731","10.3071","10.3071.A.1",10,10,3071,"A","1",19,18,13,198,15,NA,26,309,308,13,2,2,NA,100,NA,"","X"
"266732","10.3071","10.3071.A.1",10,10,3071,"A","1",20,19,14,200,10,NA,26,262,266,11.5,2,2,NA,100,NA,"","X"
"266733","10.3071","10.3071.A.1",10,10,3071,"A","1",21,20,15,216,9.8,NA,26,284,292,11,2,2,NA,100,NA,"","X"
"266734","10.3071","10.3071.A.1",10,10,3071,"A","1",22,21,16,222,2.1,NA,26,230,235,11,2,2,NA,100,NA,"","X"
"266735","10.3071","10.3071.A.1",10,10,3071,"A","1",23,22,17,225,6.1,NA,26,287,303,13.5,2,2,NA,100,NA,"","X"
"266736","10.3071","10.3071.A.1",10,10,3071,"A","1",24,23,18,234,8.7,NA,26,300,309,13,2,2,NA,100,NA,"","X"
"266737","10.3071","10.3071.A.1",10,10,3071,"A","1",25,24,19,234,5.6,NA,26,183,199,9.5,5,2,NA,316,2,"9","X"
"266738","10.3071","10.3071.A.1",10,10,3071,"A","1",26,25,20,246,12.9,NA,26,328,300,11.5,2,2,NA,100,NA,"","X"
"266739","10.3071","10.3071.A.1",10,10,3071,"A","1",27,26,21,256,8.1,NA,26,200,202,10,3,2,NA,316,1,"9","X"
"266740","10.3071","10.3071.A.1",10,10,3071,"A","1",28,888,22,261,14,NA,26,246,243,0,6,NA,NA,300,3,"9","X"
"266741","10.3071","10.3071.A.1",10,10,3071,"A","1",29,27,23,265,4.5,NA,23,178,181,10.5,2,2,NA,100,NA,"","X"
"266742","10.3071","10.3071.A.1",10,10,3071,"A","1",30,28,24,269,8.1,NA,23,245,239,10,2,2,NA,100,NA,"","X"
"266743","10.3071","10.3071.A.1",10,10,3071,"A","1",31,29,25,280,12.5,NA,26,279,273,12,2,2,NA,100,NA,"","X"
"266744","10.3071","10.3071.A.1",10,10,3071,"A","1",32,30,26,286,1.8,NA,26,250,235,10.5,2,2,NA,100,NA,"","X"
"266745","10.3071","10.3071.A.1",10,10,3071,"A","1",33,888,27,302,9.6,NA,26,151,150,0,6,NA,NA,316,3,"9","X"
"266746","10.3071","10.3071.A.1",10,10,3071,"A","1",34,31,28,303,5.1,NA,26,161,159,10.5,2,2,NA,100,NA,"","X"
"266747","10.3071","10.3071.A.1",10,10,3071,"A","1",35,32,29,307,7.8,NA,26,268,273,11,2,2,NA,100,NA,"","X"
"266748","10.3071","10.3071.A.1",10,10,3071,"A","1",36,33,30,309,9.6,NA,26,201,204,10,2,2,NA,100,NA,"","X"
"266749","10.3071","10.3071.A.1",10,10,3071,"A","1",37,34,31,313,12.7,NA,26,296,314,12.5,2,2,NA,100,NA,"","X"
"266750","10.3071","10.3071.A.1",10,10,3071,"A","1",38,35,32,316,10,NA,26,237,234,11.5,2,2,NA,100,NA,"","X"
"266751","10.3071","10.3071.A.1",10,10,3071,"A","1",39,36,33,325,9.2,NA,26,224,221,13,2,2,NA,100,NA,"","X"
"266752","10.3071","10.3071.A.1",10,10,3071,"A","1",40,37,0,331,14.9,NA,26,257,249,12,2,2,NA,100,NA,"","X"
"266753","10.3071","10.3071.A.1",10,10,3071,"A","1",41,38,0,334,12.9,NA,26,240,234,12,2,2,NA,100,NA,"","X"
"266754","10.3071","10.3071.A.1",10,10,3071,"A","1",42,39,0,337,11.6,NA,26,249,253,12.5,2,2,NA,100,NA,"","X"
"266755","10.3071","10.3071.A.1",10,10,3071,"A","1",43,40,34,347,10.4,NA,26,328,334,13,2,2,NA,100,NA,"","X"
"266756","10.3071","10.3071.A.1",10,10,3071,"A","1",44,41,0,350,13.9,NA,26,273,263,12.5,2,2,NA,100,NA,"","X"
"266757","10.3071","10.3071.A.1",10,10,3071,"A","1",45,42,35,351,1.8,NA,26,200,202,10.5,2,2,NA,100,NA,"","X"
"266758","10.3071","10.3071.A.1",10,10,3071,"A","1",46,43,0,356,11.5,NA,26,252,237,12,2,2,NA,100,NA,"","X"
"266759","10.3071","10.3071.A.1",10,10,3071,"A","1",47,44,36,370,9.3,NA,26,153,154,10,2,2,NA,100,NA,"","X"
"266760","10.3071","10.3071.A.1",10,10,3071,"A","1",48,45,37,374,3.8,NA,26,262,282,11.5,2,2,NA,100,NA,"","X"
"266761","10.3071","10.3071.A.1",10,10,3071,"A","1",49,888,38,380,1.2,NA,26,131,136,0,6,NA,NA,316,3,"9","X"
"266762","10.3071","10.3071.A.1",10,10,3071,"A","1",50,46,39,380,7.1,NA,26,219,220,10,2,2,NA,100,NA,"","X"
"266763","10.3071","10.3071.A.1",10,10,3071,"A","1",51,47,0,385,12.5,NA,26,233,239,11.5,2,2,NA,100,NA,"","X"
"266764","10.3071","10.3071.A.1",10,10,3071,"A","1",52,48,40,399,10,NA,26,175,176,9.5,3,2,NA,300,1,"1","X"
"267071","10.3106","10.3106.A.4",10,10,3106,"A","4",1,1,0,96,7.1,NA,26,210,208,14,2,2,NA,100,NA,"","E"
"267072","10.3106","10.3106.A.4",10,10,3106,"A","4",2,2,0,190,2.9,NA,26,149,148,10.5,3,2,NA,316,1,"9","E"
"267073","10.3106","10.3106.A.4",10,10,3106,"A","4",3,3,0,210,10.4,NA,23,160,159,10,2,2,NA,100,NA,"","E"
"267074","10.3106","10.3106.A.4",10,10,3106,"A","4",4,4,0,210,7.2,NA,23,216,206,10.5,2,2,NA,100,NA,"","E"
"267075","10.3106","10.3106.A.4",10,10,3106,"A","4",5,5,0,225,8.9,NA,23,136,132,10,2,2,NA,100,NA,"","E"
"267076","10.3106","10.3106.A.4",10,10,3106,"A","4",6,6,0,239,5.1,NA,23,153,155,10,2,2,NA,100,NA,"","E"
"267077","10.3106","10.3106.A.4",10,10,3106,"A","4",7,7,0,242,8.5,NA,23,214,221,11,2,2,NA,100,NA,"","E"
"267078","10.3106","10.3106.A.4",10,10,3106,"A","4",8,8,0,268,14.8,NA,23,232,223,12,2,2,NA,100,NA,"","E"
"267079","10.3106","10.3106.A.4",10,10,3106,"A","4",9,9,0,268,10,NA,23,175,179,10,2,2,NA,100,NA,"","E"
"267080","10.3106","10.3106.A.4",10,10,3106,"A","4",10,10,0,273,6.2,NA,23,203,195,10.5,2,2,NA,100,NA,"","E"
"267081","10.3106","10.3106.A.4",10,10,3106,"A","4",11,11,0,285,14.2,NA,23,224,228,11,2,2,NA,100,NA,"","E"
"267082","10.3106","10.3106.A.4",10,10,3106,"A","4",12,12,0,288,9.5,NA,23,238,233,11,2,2,NA,100,NA,"","E"
"267083","10.3106","10.3106.A.4",10,10,3106,"A","4",13,13,0,311,1,NA,23,179,178,10,2,2,NA,100,NA,"","E"
"267084","10.3106","10.3106.A.4",10,10,3106,"A","4",14,14,0,317,9.6,NA,23,197,182,11,2,2,NA,100,NA,"","E"
"267085","10.3106","10.3106.A.4",10,10,3106,"A","4",15,15,0,337,6.2,NA,26,141,137,11,3,2,3025,316,1,"9","E"
"267086","10.3106","10.3106.A.4",10,10,3106,"A","4",16,16,0,343,13,NA,26,225,227,10,2,2,NA,100,NA,"","E"
"267087","10.3106","10.3106.A.4",10,10,3106,"A","4",17,17,0,357,14.3,NA,26,241,237,12.5,2,2,NA,100,NA,"","E"
"267088","10.3106","10.3106.A.4",10,10,3106,"A","4",18,18,0,364,10.8,NA,26,222,234,12.5,2,2,NA,100,NA,"","E"
"267089","10.3106","10.3106.A.4",10,10,3106,"A","4",19,19,0,385,5.2,NA,26,225,243,12,2,2,NA,100,NA,"","E"
"307673","13.195","13.195.A.1",13,13,195,"A","1",1,1,0,15,12.3,NA,26,236,228,11,2,2,NA,100,NA,"",""
"307674","13.195","13.195.A.1",13,13,195,"A","1",2,2,1,15,8.8,NA,26,228,226,10.5,2,2,NA,100,NA,"",""
"307675","13.195","13.195.A.1",13,13,195,"A","1",3,3,0,32,10.5,NA,23,228,229,9.5,2,2,NA,100,NA,"",""
"307676","13.195","13.195.A.1",13,13,195,"A","1",4,4,2,32,5.3,NA,26,154,157,9,3,2,NA,311,1,"2",""
"307677","13.195","13.195.A.1",13,13,195,"A","1",5,5,3,35,2.7,NA,26,222,216,9.5,2,2,NA,100,NA,"",""
"307678","13.195","13.195.A.1",13,13,195,"A","1",6,6,4,41,8,NA,26,213,219,10,3,2,NA,311,1,"2",""
"307679","13.195","13.195.A.1",13,13,195,"A","1",7,7,5,43,13.3,NA,26,304,313,11.5,2,2,NA,100,NA,"",""
"307680","13.195","13.195.A.1",13,13,195,"A","1",8,8,6,71,7.6,NA,26,146,138,8,3,2,NA,316,1,"9",""
"307681","13.195","13.195.A.1",13,13,195,"A","1",9,9,7,81,9.9,NA,26,163,164,9,3,2,NA,316,1,"9",""
"307682","13.195","13.195.A.1",13,13,195,"A","1",10,10,8,85,4.5,NA,26,152,149,10,4,2,NA,311,2,"2",""
"307683","13.195","13.195.A.1",13,13,195,"A","1",11,11,9,87,8.3,NA,26,159,152,8.5,2,2,41,100,NA,"",""
"307684","13.195","13.195.A.1",13,13,195,"A","1",12,12,10,111,9.8,NA,26,195,191,10,2,2,NA,100,NA,"",""
"307685","13.195","13.195.A.1",13,13,195,"A","1",13,13,11,124,8.6,NA,26,254,252,11.5,2,2,NA,100,NA,"",""
"307686","13.195","13.195.A.1",13,13,195,"A","1",14,14,12,128,5.2,NA,26,190,199,9.5,3,2,NA,316,1,"9",""
"307687","13.195","13.195.A.1",13,13,195,"A","1",15,15,13,151,8,NA,26,191,182,11,2,2,NA,100,NA,"",""
"307688","13.195","13.195.A.1",13,13,195,"A","1",16,16,0,164,10.5,NA,23,221,246,9.5,2,2,41,100,NA,"",""
"307689","13.195","13.195.A.1",13,13,195,"A","1",17,17,14,165,2.2,NA,26,241,246,9.5,2,2,NA,100,NA,"",""
"307690","13.195","13.195.A.1",13,13,195,"A","1",18,18,15,178,7.1,NA,26,195,197,10,2,2,NA,100,NA,"",""
"307691","13.195","13.195.A.1",13,13,195,"A","1",19,19,16,197,12.8,NA,26,289,302,13.5,2,2,NA,100,NA,"",""
"307692","13.195","13.195.A.1",13,13,195,"A","1",20,20,17,201,8.5,NA,26,243,241,10.5,2,2,NA,100,NA,"",""
"307693","13.195","13.195.A.1",13,13,195,"A","1",21,21,18,216,7.3,NA,23,161,170,10.5,2,2,NA,100,NA,"",""
"307694","13.195","13.195.A.1",13,13,195,"A","1",22,22,19,216,11.9,NA,26,243,253,13,2,2,NA,100,NA,"",""
"307695","13.195","13.195.A.1",13,13,195,"A","1",23,23,20,227,9.5,NA,23,199,191,10,2,2,NA,100,NA,"",""
"307696","13.195","13.195.A.1",13,13,195,"A","1",24,24,21,232,4.5,NA,26,180,196,10.5,2,2,NA,100,NA,"",""
"307697","13.195","13.195.A.1",13,13,195,"A","1",25,25,22,243,11.4,NA,26,263,260,12,2,2,NA,100,NA,"",""
"307698","13.195","13.195.A.1",13,13,195,"A","1",26,26,23,251,7,NA,26,199,201,10,3,2,NA,316,1,"9",""
"307699","13.195","13.195.A.1",13,13,195,"A","1",27,27,0,262,13.9,NA,26,228,234,11,2,2,NA,100,NA,"",""
"307700","13.195","13.195.A.1",13,13,195,"A","1",28,28,24,271,4.5,NA,23,95,91,7,4,3,41,316,2,"9",""
"307701","13.195","13.195.A.1",13,13,195,"A","1",29,29,26,274,2.5,NA,26,171,172,10,2,2,NA,100,NA,"",""
"307702","13.195","13.195.A.1",13,13,195,"A","1",30,30,25,276,9.3,NA,23,260,263,10,2,2,41,100,NA,"",""
"307703","13.195","13.195.A.1",13,13,195,"A","1",31,31,27,294,12.5,NA,23,288,279,11,2,2,NA,100,NA,"",""
"307704","13.195","13.195.A.1",13,13,195,"A","1",32,32,28,297,8.1,NA,23,192,190,9.5,2,2,NA,100,NA,"",""
"307705","13.195","13.195.A.1",13,13,195,"A","1",33,33,29,310,4.8,NA,23,267,253,10,2,2,NA,100,NA,"",""
"307706","13.195","13.195.A.1",13,13,195,"A","1",34,34,30,318,9.6,NA,26,150,150,9.5,4,2,NA,311,2,"2",""
"307707","13.195","13.195.A.1",13,13,195,"A","1",35,35,31,352,8.8,NA,23,226,225,9.5,2,2,NA,100,NA,"",""
"307708","13.195","13.195.A.1",13,13,195,"A","1",36,36,32,359,4.4,NA,26,139,143,8.5,3,2,NA,316,1,"9",""
"307709","13.195","13.195.A.1",13,13,195,"A","1",37,37,33,376,7.7,NA,26,141,142,9.5,3,2,NA,316,1,"9",""
"307710","13.195","13.195.A.1",13,13,195,"A","1",38,888,34,388,12,NA,26,224,227,NA,6,NA,NA,411,3,"9",""
"307711","13.195","13.195.A.1",13,13,195,"A","1",39,38,35,391,4.7,NA,26,171,170,10.5,2,2,NA,100,NA,"",""
"307911","13.207","13.207.A.1",13,13,207,"A","1",1,1,1,17,10.4,NA,26,359,361,13,2,2,NA,100,NA,"",""
"307912","13.207","13.207.A.1",13,13,207,"A","1",2,2,2,40,10.3,NA,26,254,257,10.5,2,2,NA,100,NA,"",""
"307913","13.207","13.207.A.1",13,13,207,"A","1",3,3,3,53,13.3,NA,26,327,322,15,2,2,NA,100,NA,"",""
"307914","13.207","13.207.A.1",13,13,207,"A","1",4,4,4,139,8.1,NA,26,467,481,15.5,2,2,41,100,NA,"",""
"307915","13.207","13.207.A.1",13,13,207,"A","1",5,5,5,150,14.1,NA,23,392,401,10,2,2,NA,100,NA,"",""
"307916","13.207","13.207.A.1",13,13,207,"A","1",6,6,0,183,15.7,NA,23,434,460,10.5,2,2,41,100,NA,"",""
"307917","13.207","13.207.A.1",13,13,207,"A","1",7,7,0,197,7.8,NA,23,149,165,4,2,4,NA,100,NA,"",""
"307918","13.207","13.207.A.1",13,13,207,"A","1",8,8,6,216,9,NA,26,338,330,12.5,3,2,NA,200,1,"9",""
"307919","13.207","13.207.A.1",13,13,207,"A","1",9,9,7,233,3.8,NA,23,158,147,6.5,2,3,42,100,NA,"",""
"307920","13.207","13.207.A.1",13,13,207,"A","1",10,10,8,238,4,NA,23,190,187,6.5,2,2,42,100,NA,"",""
"307921","13.207","13.207.A.1",13,13,207,"A","1",11,11,0,245,3.8,NA,23,122,118,6,3,3,42,316,1,"9",""
"307922","13.207","13.207.A.1",13,13,207,"A","1",12,12,0,291,17,NA,26,447,425,13.5,2,2,NA,100,NA,"",""
"307923","13.207","13.207.A.1",13,13,207,"A","1",13,13,0,301,8,NA,23,130,127,5.5,3,3,42,316,1,"9",""
"307924","13.207","13.207.A.1",13,13,207,"A","1",14,14,0,309,7.5,NA,23,170,166,6,2,3,45,100,NA,"",""
"307925","13.207","13.207.A.1",13,13,207,"A","1",15,15,0,324,12.1,NA,23,254,249,8,2,2,NA,100,NA,"",""
"307926","13.207","13.207.A.1",13,13,207,"A","1",16,16,9,378,14.3,NA,26,348,361,14.5,2,2,NA,100,NA,"",""
"307927","13.207","13.207.A.1",13,13,207,"A","1",17,17,10,394,6.4,NA,23,266,272,8.5,2,4,NA,100,NA,"",""
"308120","13.217","13.217.A.1",13,13,217,"A","1",1,888,1,5,11.5,NA,26,240,248,NA,6,NA,NA,200,3,"9",""
"308121","13.217","13.217.A.1",13,13,217,"A","1",2,1,2,31,13.7,NA,26,365,361,15.5,2,2,NA,100,NA,"",""
"308122","13.217","13.217.A.1",13,13,217,"A","1",3,2,3,35,11.4,NA,23,336,346,13.5,2,2,NA,100,NA,"",""
"308123","13.217","13.217.A.1",13,13,217,"A","1",4,3,4,49,1.8,NA,26,325,323,14,2,2,NA,100,NA,"",""
"308124","13.217","13.217.A.1",13,13,217,"A","1",5,4,5,97,5.7,NA,26,320,305,12.5,2,2,NA,100,NA,"",""
"308125","13.217","13.217.A.1",13,13,217,"A","1",6,5,6,106,14.8,NA,26,297,296,12.5,2,2,NA,100,NA,"",""
"308126","13.217","13.217.A.1",13,13,217,"A","1",7,6,7,106,8.8,NA,26,354,362,14.5,2,2,NA,100,NA,"",""
"308127","13.217","13.217.A.1",13,13,217,"A","1",8,7,8,118,12.7,NA,26,352,354,15.5,2,2,NA,100,NA,"",""
"308128","13.217","13.217.A.1",13,13,217,"A","1",9,8,9,126,10.7,NA,26,298,299,15,2,2,NA,100,NA,"",""
"308129","13.217","13.217.A.1",13,13,217,"A","1",10,9,0,135,12.5,NA,26,228,238,10.5,2,2,NA,100,NA,"",""
"308130","13.217","13.217.A.1",13,13,217,"A","1",11,888,10,140,7.5,NA,26,272,268,NA,6,NA,NA,200,3,"9",""
"308131","13.217","13.217.A.1",13,13,217,"A","1",12,10,11,146,6,NA,26,363,374,14.5,2,2,NA,100,NA,"",""
"308132","13.217","13.217.A.1",13,13,217,"A","1",13,11,12,168,1.5,NA,23,207,212,12,2,2,NA,100,NA,"",""
"308133","13.217","13.217.A.1",13,13,217,"A","1",14,12,13,188,12,NA,23,305,313,12,2,2,NA,100,NA,"",""
"308134","13.217","13.217.A.1",13,13,217,"A","1",15,13,14,193,3.7,NA,26,346,355,13,2,2,NA,100,NA,"",""
"308135","13.217","13.217.A.1",13,13,217,"A","1",16,14,15,225,13.7,NA,23,289,302,13,2,2,NA,100,NA,"",""
"308136","13.217","13.217.A.1",13,13,217,"A","1",17,15,16,225,6.5,NA,26,234,219,11,2,2,NA,100,NA,"",""
"308137","13.217","13.217.A.1",13,13,217,"A","1",18,16,17,243,8.9,NA,23,303,306,12,2,2,NA,100,NA,"",""
"308138","13.217","13.217.A.1",13,13,217,"A","1",19,17,18,270,4.4,NA,26,338,331,13,2,2,NA,100,NA,"",""
"308139","13.217","13.217.A.1",13,13,217,"A","1",20,18,19,297,13,NA,26,290,302,14,2,2,NA,100,NA,"",""
"308140","13.217","13.217.A.1",13,13,217,"A","1",21,19,0,322,14.8,NA,23,263,254,11,2,2,NA,100,NA,"",""
"308141","13.217","13.217.A.1",13,13,217,"A","1",22,888,20,339,5.4,NA,26,186,190,NA,6,NA,NA,200,3,"9",""
"308142","13.217","13.217.A.1",13,13,217,"A","1",23,20,21,385,14.7,NA,26,412,426,14.5,2,2,NA,100,NA,"",""
"308842","13.267","13.267.A.1",13,13,267,"A","1",1,1,1,15,1.9,NA,26,124,123,4.5,3,3,NA,316,1,"9",""
"308843","13.267","13.267.A.1",13,13,267,"A","1",2,2,0,28,3.9,NA,23,107,107,4,2,3,NA,100,NA,"",""
"308844","13.267","13.267.A.1",13,13,267,"A","1",3,3,0,84,10,NA,26,159,156,6.5,2,3,NA,100,NA,"",""
"308845","13.267","13.267.A.1",13,13,267,"A","1",4,4,0,97,10,NA,26,128,124,6,2,3,NA,100,NA,"",""
"308846","13.267","13.267.A.1",13,13,267,"A","1",5,5,0,237,6.4,NA,23,149,141,4.5,2,3,NA,100,NA,"",""
"308847","13.267","13.267.A.1",13,13,267,"A","1",6,6,2,258,4.8,NA,26,113,112,4,2,3,NA,100,NA,"",""
