"","Provincia","Estadillo","ESTRATO","FECHGR","CODGR","NUMPMA","NUMTIP","NUMPME","NUMMAT","VERIFICA","FECHAVE","CODVE","HOJA","VUELO","FOTO","COORDEX","COORDEY","ANO","MUNICI","PROPIED1","PROPIED2","AREAPRO1","AREAPRO2","ALTITUD1","ALTITUD2","PENDIEN1","PENDIEN2","USO1","USO2","FRACCION1","FRACCION2","ESPECIA11","ESPECIA12","OCUPA11","OCUPA12","ESTADA11","ESTADA12","ESPECIA21","ESPECIA22","OCUPA21","OCUPA22","ESTADA21","ESTADA22","ESPECIA31","ESPECIA32","OCUPA31","OCUPA32","ESTADA31","ESTADA32","ESPECIB1","MASAB1","ORIGEB1","EDADB1","ESPECIB2","MASAB2","ORIGEB2","EDADB2","ESPECIB3","MASAB3","ORIGEB3","EDADB3","ESPECIE1","ESPECIE2","ESPECIE3","ESPECIE4","ESPECIE5","ESPECIE6","ESPECIE7","CLASUELO","ESPESOR","CLACOBER","CUBIERTA","MEROSIVA1","MEROSIVA2","MEROSIVA3","MEROSIVA4","DISESPAC","COMPESPE","PREPSUEL1","PREPSUEL2","TRAVUELO1","TRAVUELO2","CORTAS","DANOS1","DANOS2","DANOS3","ORIENTA1","ORIENTA2","MAXPEND1","MAXPEND2","PlotID0","CoorX","CoorY","Origen"
"51579",25,2201,0,910618,NA,NA,NA,NA,NA,"3",910719,NA,"0291","5","0291393","354","4660","90","165","6",NA,"0",NA,"08","08","4","3","9","1","70","80","25","25","0","6","3","4",NA,"39",NA,"2",NA,"2",NA,"37",NA,"1",NA,"2","25","3","1",NA,"39","3","6",NA,"37","3","6",NA,"25","39","37","45","21","44",NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","180",NA,"3.50",NA,"25.2201",354000,4660000,25
"51588",25,2212,0,910619,NA,NA,NA,NA,NA,"3",910719,NA,"0291","5","0291385","373","4660","89","124","6",NA,"0",NA,"08","08","5","5","9","1","80","90","25","25","9","5","3","4","21","21","1","4","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","76","78","43","91","37","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M906","P204","29",NA,"11.25",NA,"25.2212",373000,4660000,25
"51721",25,2345,0,910627,NA,NA,NA,NA,NA,"5",910903,NA,"0291","5","0291453","372","4652","89","064","6",NA,"0",NA,"07","07","4","5","9","1","80","70","25","25","0","8","3","3",NA,"21",NA,"1",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","42","43","37","15","91","2","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","187",NA,"8.00",NA,"25.2345",372000,4652000,25
"51722",25,2346,0,910627,NA,NA,NA,NA,NA,"1",910903,NA,"0291","5","0291453","373","4652","89","064","6",NA,"0",NA,"08","08","4","4","9","1","80","90","25","25","0","7","3","3",NA,"21",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","42","43","15","09","95","1","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","145",NA,"6.50",NA,"25.2346",373000,4652000,25
"51723",25,2347,0,910627,NA,NA,NA,NA,NA,"1",910903,NA,"0291","5","0291454","374","4652","89","151","6",NA,"0",NA,"08","08","2","5","9","1","90","80","25","25","9","7","3","3","21","21","1","2","3","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","43","42","91","15","37","2","04","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P906","115",NA,"12.50",NA,"25.2347",374000,4652000,25
"51744",25,2371,0,910627,NA,NA,NA,NA,NA,"3",910727,NA,"0292","4","0292105","390","4667","89","111","6",NA,"0",NA,"09","09","5","5","9","1","80","70","21","21","0","7","4","4",NA,"25",NA,"2",NA,"4",NA,"44",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"44","3","6",NA,"21","25","44","45","91","76","78","2","10","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"M406","019",NA,"21.00",NA,"25.2371",390000,4667000,25
"51769",25,2396,0,910628,NA,NA,NA,NA,NA,"5",910731,NA,"0292","4","0292269","390","4665","90","111","6",NA,"0",NA,"08","08","3","5","9","1","80","70","21","21","0","7","3","3","25","25","1","2","3","3",NA,"44",NA,"1",NA,"3","21","3","1",NA,"25","3","1",NA,"44","3","6",NA,"21","25","44","91","37","45",NA,"2","02","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"01","243",NA,"9.00",NA,"25.2396",390000,4665000,25
"51789",25,2421,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,"0292","4","0292270","392","4663","90","111","6",NA,"0",NA,"09","09","5","5","9","1","60","70","21","21","6","6","3","4","25","45","1","2","3","3","45","25","3","1","4","3","21","3","1",NA,"45","3","6",NA,"25","3","1",NA,"21","45","25","44","71","91","04","2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"P410","354",NA,"10.00",NA,"25.2421",392000,4663000,25
"51792",25,2424,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,"0292","4","0292264","377","4662","89","148","6",NA,"0",NA,"11","08","5","5","9","1","80","60","21","21","5","5","3","4","45","25","3","3","4","4",NA,"44",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"44","3","6",NA,"21","25","44","45","91","37","76","2","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"M904","P906","175",NA,"8.00",NA,"25.2424",377000,4662000,25
"51804",25,2436,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,"0292","4","0292263","376","4661","89","124","6",NA,"0",NA,"10","10","5","5","9","1","90","70","21","21","8","5","3","4","45","25","2","5","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","42","91","37","45","76","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P906","200",NA,"12.00",NA,"25.2436",376000,4661000,25
"51806",25,2439,0,910703,NA,NA,NA,NA,NA,"2",910710,NA,"0292","4","0292265","380","4661","89","124","6",NA,"0",NA,"11","11","5","5","9","1","80","80","21","21","7","4","3","4","45","45","3","3","4","3",NA,"25",NA,"2",NA,"4","21","3","1",NA,"45","3","6",NA,"25","3","1",NA,"21","45","25","44","91","37","78","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","267",NA,"8.00",NA,"25.2439",380000,4661000,25
"51816",25,2451,0,910715,NA,NA,NA,NA,NA,"2",910716,NA,"0292","4","0292332","375","4660","89","124","6",NA,"0",NA,"09","09","4","5","9","1","80","60","21","25","8","7","3","4","45","21","2","3","4","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","44","78","45","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","145",NA,"9.75",NA,"25.2451",375000,4660000,25
"51817",25,2452,0,910715,NA,NA,NA,NA,NA,"2",910716,NA,"0292","4","0292331","377","4660","89","124","6",NA,"0",NA,"10","10","5","5","9","1","80","60","25","21","7","6","3","4","21","25","1","4","3","4","42",NA,"2",NA,"0",NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","91","44","76","78","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P110","110",NA,"10.00",NA,"25.2452",377000,4660000,25
"51818",25,2453,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,"0292","4","0292329","380","4660","89","124","6",NA,"0",NA,"08","08","4","5","9","1","90","80","25","25","9","5","3","4","21","21","1","4","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","76","91","65","78","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M112","227",NA,"8.75",NA,"25.2453",380000,4660000,25
"51822",25,2457,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,"0292","4","0292328","384","4660","89","146","6",NA,"0",NA,"11","11","4","5","9","1","60","80","21","21","7","8","4","3","42","25","3","2","0","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","91","37","76","43","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","100",NA,"7.50",NA,"25.2457",384000,4660000,25
"51827",25,2462,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,"0292","4","0292325","390","4660","90","146","6",NA,"0",NA,"07","07","5","5","9","1","90","70","21","25","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","37","91","76","45","44","2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","87",NA,"11.00",NA,"25.2462",390000,4660000,25
"51828",25,2463,NA,920121,2,21,4,6,4,"S",920123,0,"0292","4","0292325","391","4660","90","146","6",NA,"0",NA,"08","08","5","5","9","1","70","80","25","25","7","5","4","3","21","21","2","4","4","4","45",NA,"1",NA,"4",NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","45","76","37","78","39","2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","148",NA,"12.50",NA,"25.2463",391000,4660000,25
"51829",25,2464,0,910716,NA,NA,NA,NA,NA,"2",910716,NA,"0292","4","0292432","375","4659","89","124","6",NA,"0",NA,"08","08","3","5","9","1","80","70","25","25","9","8","3","3","21","21","1","1","3","3",NA,"44",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","91","45","37","15","2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P906","165",NA,"12.00",NA,"25.2464",375000,4659000,25
"51830",25,2465,0,910718,NA,NA,NA,NA,NA,"2",910718,NA,"0292","4","0292331","376","4659","89","124","6",NA,"0",NA,"08","08","5","5","9","1","80","80","25","25","7","6","3","3","21","21","1","2","3","3","42","44","2","1","0","3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","91","78","76","37","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","140",NA,"11.00",NA,"25.2465",376000,4659000,25
"51831",25,2466,0,910718,NA,NA,NA,NA,NA,"2",910718,NA,"0292","4","0292329","380","4659","89","124","6",NA,"0",NA,"10","10","5","4","9","1","80","70","25","25","6","5","3","4","21","21","2","4","3","4","45",NA,"3",NA,"4",NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","45","91","37",NA,"2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M913","380",NA,"5.75",NA,"25.2466",380000,4659000,25
"51834",25,2469,0,910718,NA,NA,NA,NA,NA,"2",910718,NA,"0292","4","0292328","384","4659","89","146","6",NA,"0",NA,"11","11","4","5","9","1","60","70","25","25","8","5","3","3","21","21","1","4","3","3","45",NA,"1",NA,"4",NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","44","45","76","37","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","100",NA,"9.00",NA,"25.2469",384000,4659000,25
"51836",25,2471,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292327","386","4659","89","146","6",NA,"0",NA,"10","10","5","5","9","1","80","80","21","25","6","5","4","4","25","21","4","4","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","91","37","76","78","2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","310",NA,"12.00",NA,"25.2471",386000,4659000,25
"51838",25,2473,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292326","388","4659","90","146","6",NA,"0",NA,"11","11","5","5","9","1","70","70","25","21","0","6","4","4",NA,"25",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","37","76","44",NA,"2","05","G","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","320",NA,"10.25",NA,"25.2473",388000,4659000,25
"51840",25,2475,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292325","390","4659","90","146","6",NA,"0",NA,"07","07","4","4","9","1","80","60","21","21","8","7","4","4","25","25","2","3","4","4",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","91","45","44","09","2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","347",NA,"4.25",NA,"25.2475",390000,4659000,25
"51846",25,2481,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292330","379","4658","89","124","6",NA,"0",NA,"09","09","5","4","9","1","90","80","25","25","8","8","3","4","21","21","2","2","3","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","44",NA,NA,"1","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","324",NA,"6.50",NA,"25.2481",379000,4658000,25
"51850",25,2485,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292328","384","4658","89","146","6",NA,"0",NA,"10","10","5","4","9","1","60","80","25","25","8","4","3","3","21","21","1","4","3","3","45","43","1","1","4","4","25","3","1",NA,"21","3","1",NA,"43","3","6",NA,"25","21","43","44","45","37","76","2","05","G","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","110",NA,"5.75",NA,"25.2485",384000,4658000,25
"51851",25,2486,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292327","385","4658","89","146","6",NA,"0",NA,"11","11","4","5","9","1","60","60","25","25","8","7","3","4","21","21","1","1","3","4","45","45","1","1","4","3","25","3","1",NA,"21","3","1",NA,"45","3","6",NA,"25","21","45","44","37","99",NA,"2","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","290",NA,"10.50",NA,"25.2486",385000,4658000,25
"51852",25,2487,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292327","386","4658","89","146","6",NA,"0",NA,"11","11","4","4","9","1","80","70","25","21","7","7","4","3","45","25","3","3","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","37","45","76",NA,NA,"2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","280",NA,"4.50",NA,"25.2487",386000,4658000,25
"51853",25,2488,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292326","387","4658","90","146","6",NA,"0",NA,"10","10","4","5","9","1","60","80","25","21","7","6","4","4","45","25","3","3","4","4",NA,"44",NA,"1",NA,"4","21","3","1",NA,"25","3","1",NA,"44","3","6",NA,"21","25","44","15","37","45","76","2","04","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","135",NA,"8.25",NA,"25.2488",387000,4658000,25
"51854",25,2489,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292326","388","4658","90","146","6",NA,"0",NA,"09","09","5","5","9","1","60","80","25","21","7","8","4","4","45","25","3","2","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","45","44","37",NA,NA,"2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P204","P906","135",NA,"10.50",NA,"25.2489",388000,4658000,25
"51857",25,2492,0,910719,NA,NA,NA,NA,NA,"2",910719,NA,"0292","4","0292332","375","4657","89","124","6",NA,"0",NA,"07","07","4","4","9","1","80","70","25","25","9","5","3","3","21","21","1","4","3","3",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","78","44","15","37","2","07","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","4",NA,NA,"M906","155",NA,"4.50",NA,"25.2492",375000,4657000,25
"51860",25,2495,0,910703,NA,NA,NA,NA,NA,"2",910711,NA,"0292","4","0292329","381","4657","89","124","6",NA,"0",NA,"06","06","5","5","9","1","90","70","25","25","8","5","3","3","21","21","2","4","3","3",NA,"91",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"91","3","6",NA,"25","21","91","44","15","76","45","2","07","G","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"01","232",NA,"15.00",NA,"25.2495",381000,4657000,25
"51862",25,2497,0,910703,NA,NA,NA,NA,NA,"2",910711,NA,"0292","4","0292328","383","4657","89","146","6",NA,"0",NA,"07","07","2","5","9","1","60","80","25","25","8","4","3","4","21","21","1","4","3","4","45","44","1","1","4","3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","91","45","42","09","2","03","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","345",NA,"7.75",NA,"25.2497",383000,4657000,25
"51866",25,2501,0,910703,NA,NA,NA,NA,NA,"2",910711,NA,"0292","4","0292326","388","4657","90","146","6",NA,"0",NA,"09","09","5","4","9","1","50","70","25","25","4","5","4","4","45","24","6","2","4","4",NA,"21",NA,"2",NA,"3","25","3","1",NA,"24","3","1",NA,"21","3","1",NA,"25","24","21","45","44","37","76","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M204","310",NA,"5.00",NA,"25.2501",388000,4657000,25
"51867",25,2502,0,910703,NA,NA,NA,NA,NA,"2",910711,NA,"0292","4","0292325","390","4657","90","146","6",NA,"0",NA,"09","09","5","5","9","1","70","80","25","25","0","7","4","3",NA,"21",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","45","44","76","91","37","2","04","W","19",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P204","P906","335",NA,"12.25",NA,"25.2502",390000,4657000,25
"51880",25,2515,0,910703,NA,NA,NA,NA,NA,"2",910711,NA,"0292","4","0292425","391","4656","90","146","6",NA,"0",NA,"07","07","2","5","9","1","70","70","25","25","0","6","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","91","99","37","45","2","02","W","11",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"01","107",NA,"16.25",NA,"25.2515",391000,4656000,25
"51882",25,2517,0,910703,NA,NA,NA,NA,NA,"2",910711,NA,"0292","4","0292438","378","4655","89","124","6",NA,"0",NA,"07","07","4","5","9","1","80","80","25","25","8","5","3","4","21","21","1","4","3","4","42","44","1","1","0","2","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","45","37","78","09","2","06","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P204","P906","3",NA,"8.50",NA,"25.2517",378000,4655000,25
"51919",25,2554,0,910704,NA,NA,NA,NA,NA,"5",910801,NA,"0292","4","0292442","387","4651","90","146","6",NA,"0",NA,"05","05","2","5","9","1","80","70","25","21","6","5","3","3","21","25","3","4","3","3","45","43","1","1","4","3","21","3","1",NA,"25","3","1",NA,"43","3","6",NA,"21","25","43","37","45","15","44","2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"P204","12",NA,"7.75",NA,"25.2554",387000,4651000,25
"52103",25,2751,0,910801,NA,NA,NA,NA,NA,"2",910801,NA,"0329","4","0329112","372","4651","89","064","6",NA,"0",NA,"07","07","4","4","9","1","80","90","25","25","6","6","4","4","21","21","4","4","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","43","45","76","15","37","2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","159",NA,"5.00",NA,"25.2751",372000,4651000,25
"52124",25,2773,0,910802,NA,NA,NA,NA,NA,"2",910803,NA,"0329","4","0329112","374","4650","90","151","6",NA,"0",NA,"09","09","4","5","9","1","80","90","25","25","7","6","4","3","21","21","3","4","4","3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","43","91","37","15","95","2","04","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","20",NA,"7.50",NA,"25.2773",374000,4650000,25
"52137",25,2786,0,910706,NA,NA,NA,NA,NA,"5",910807,NA,"0329","4","0329112","373","4649","89","151","6",NA,"0",NA,"08","08","3","4","9","1","70","90","25","21","7","7","4","3","21","25","3","3","4","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","43","42","45","15","95","2","05","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","309",NA,"5.00",NA,"25.2786",373000,4649000,25
"52168",25,2819,0,910706,NA,NA,NA,NA,NA,"5",910830,NA,"0329","4","0329260","373","4647","89","166","6",NA,"0",NA,"07","07","5","5","9","1","80","50","25","21","6","5","4","3","21","25","2","4","4","3","41",NA,"2",NA,"0",NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","43","45","91","15","37","3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","48",NA,"12.50",NA,"25.2819",373000,4647000,25
"52199",25,2851,0,910709,NA,NA,NA,NA,NA,"5",910807,NA,"0329","4","0329260","373","4645","90","129","6",NA,"0",NA,"07","07","4","5","9","1","90","90","25","25","7","7","4","4","21","21","3","3","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","43","37","91","15","09","2","08","G","17",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,"P906","P204","215",NA,"8.75",NA,"25.2851",373000,4645000,25
"52241",25,2898,0,910918,NA,NA,NA,NA,NA,"5",910918,NA,"0330","4","0330107","384","4649","89","075","6",NA,"0",NA,"05","05","3","4","9","1","80","90","24","25","3","5","4","4","25","21","7","5","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","37","91","45","76","2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","306",NA,"4.25",NA,"25.2898",384000,4649000,25
"52245",25,2903,NA,920120,0,14,4,3,1,"S",920123,2,"0330","4","0330108","382","4648","89","075","6",NA,"0",NA,"06","06","2","5","9","1","80","60","24","25","3","5","4","4","25","21","7","4","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","15","44","09","45","2","06","G","16",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"M906","241","43","9.00","8.00","25.2903",382000,4648000,25
"52257",25,2916,0,910410,NA,NA,NA,NA,NA,"5",910507,NA,"0330","4","0330261","376","4646","89","151","6",NA,"0",NA,"07","07","3","5","9","1","80","80","25","25","0","5","4","4",NA,"21",NA,"4",NA,"4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","43","45","15","78","2","07","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"M906","22",NA,"9.50",NA,"25.2916",376000,4646000,25
"52277",25,2936,0,910410,NA,NA,NA,NA,NA,"5",910508,NA,"0330","4","0330263","381","4644","89","186","6",NA,"0",NA,"06","06","4","3","9","1","80","60","24","25","3","6","4","4","25","21","7","3","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","44","91","09","78","65","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"4","4",NA,NA,"P906","365",NA,"3.75",NA,"25.2936",381000,4644000,25
"52290",25,2951,0,910412,NA,NA,NA,NA,NA,"5",910508,NA,"0330","4","0330262","377","4642","89","186","6",NA,"0",NA,"07","07","2","4","9","1","70","50","25","25","8","5","4","4","21","21","2","4","4","4",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","91","37","44","15","09","2","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","4",NA,NA,"01","180",NA,"6.25",NA,"25.2951",377000,4642000,25
"52303",25,2965,0,910412,NA,NA,NA,NA,NA,"5",910509,NA,"0330","4","0330308","375","4640","89","223","6",NA,"0",NA,"06","06","2","2","9","1","60","50","25","21","7","5","4","3","03","25","3","4","0","3",NA,NA,NA,NA,NA,NA,"21","3","1",NA,"25","3","1",NA,NA,NA,NA,NA,"21","25","91","44","15","45","37","3","02","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P204","258",NA,"1.25",NA,"25.2965",375000,4640000,25
"52320",25,2982,0,910412,NA,NA,NA,NA,NA,"5",910509,NA,"0330","4","0330308","377","4637","90","167","6",NA,"0",NA,"06","06","4","4","9","1","80","70","25","25","8","5","0","3","03","21","2","4","0","3",NA,"44",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","76","37","91","15","3","03","W","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,"P906","P204","395",NA,"6.25",NA,"25.2982",377000,4637000,25
"52400",25,3069,0,910417,NA,NA,NA,NA,NA,"5",910510,NA,"0362","4","0362237","383","4628","90","136","6",NA,"0",NA,"08","08","4","4","9","1","80","60","25","25","0","5","3","3",NA,"21",NA,"4",NA,"3",NA,"44",NA,"1",NA,"2","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","91","37","99","15","3","03","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,NA,"G204","75",NA,"6.50",NA,"25.3069",383000,4628000,25
"52642",25,3341,0,910507,NA,NA,NA,NA,NA,"5",910529,NA,"0362","4","0362237","383","4627","90","136","6",NA,"0",NA,"08","08","4","5","9","1","50","50","25","25","0","7","3","3",NA,"21",NA,"2",NA,"3",NA,"44",NA,"1",NA,"3","25","3","1",NA,"21","3","1",NA,"44","3","6",NA,"25","21","44","91","37","99",NA,"2","04","W","20",NA,NA,NA,"1","1","3",NA,"0",NA,"0","0",NA,"P902","P906","387",NA,"7.25",NA,"25.3341",383000,4627000,25
"52650",25,2209,NA,921124,0,23,6,6,5,"S",921124,2,"0291","5","0291387","369","4660","89","124","6",NA,"0",NA,"07","07","2","5","9","1","80","80","25","25","0","7","3","3",NA,"21",NA,"2",NA,"3",NA,NA,NA,NA,NA,NA,"25","3","1",NA,"21","3","1",NA,NA,NA,NA,NA,"25","21","43","44","91","37","45","2","08","G","20",NA,NA,NA,"1","1","2",NA,"0",NA,"0","0",NA,NA,"P906","240",NA,"14.50",NA,"25.2209",369000,4660000,25
