"","X","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","bearing","distance","species","dbh_1","dbh_2","Calidad","Forma","height","ParEsp","PlotID0","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN2","TREE_ID","dbh","expan","g","slenderness","dead"
"25772",852931,42,1187,19,NA,19,379,"21.5",21,425,439,2,2,13,NA,42.1187,"IFN2","42_1187","42_1187","42_1187_19","IFN2_42_1187_19",43.2,5.09295817894065,1465.74146845885,30.0925925925926,0
"25773",852976,42,1194,1,1,1,12,"4.1",21,141,141,2,3,6,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_1","IFN2_42_1194_1",14.1,31.8309886183791,156.145008865047,42.5531914893617,0
"25774",852977,42,1194,2,NA,2,43,"3.0",21,117,119,2,3,6,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_2","IFN2_42_1194_2",11.8,127.323954473516,109.358840271461,50.8474576271186,0
"25775",852978,42,1194,3,NA,3,49,"3.3",21,109,104,2,3,6,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_3","IFN2_42_1194_3",10.65,127.323954473516,89.0818231879471,56.3380281690141,0
"25776",852979,42,1194,4,4,4,62,"9.4",21,195,182,2,2,8.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_4","IFN2_42_1194_4",18.85,31.8309886183791,279.06963891379,45.0928381962865,0
"25777",852980,42,1194,5,2,5,124,"5.5",21,190,185,2,2,8,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_5","IFN2_42_1194_5",18.75,31.8309886183791,276.116541819415,42.6666666666667,0
"25778",852981,42,1194,6,NA,6,138,"7.0",21,130,127,2,3,7,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_6","IFN2_42_1194_6",12.85,31.8309886183791,129.686908235595,54.4747081712062,0
"25779",852982,42,1194,7,NA,7,145,"3.9",43,80,86,3,5,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_7","IFN2_42_1194_7",8.3,127.323954473516,54.1060794764502,66.2650602409638,0
"25780",852983,42,1194,8,NA,8,147,"4.6",43,92,89,3,5,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_8","IFN2_42_1194_8",9.05,127.323954473516,64.3260730776595,60.7734806629834,0
"25781",852984,42,1194,9,NA,9,155,"9.3",21,166,168,2,2,7,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_9","IFN2_42_1194_9",16.7,31.8309886183791,219.039693789914,41.9161676646707,0
"25782",852985,42,1194,10,NA,10,161,"1.0",43,82,88,3,5,6,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_10","IFN2_42_1194_10",8.5,127.323954473516,56.7450173054656,70.5882352941177,0
"25783",852986,42,1194,11,NA,11,162,"2.7",43,102,104,2,3,6,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_11","IFN2_42_1194_11",10.3,127.323954473516,83.3228911548353,58.252427184466,0
"25784",852987,42,1194,12,NA,12,185,"6.3",21,135,140,2,2,7,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_12","IFN2_42_1194_12",13.75,31.8309886183791,148.48934026733,50.9090909090909,0
"25785",852988,42,1194,13,NA,13,192,"7.9",21,149,151,2,2,8,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_13","IFN2_42_1194_13",15,31.8309886183791,176.714586764426,53.3333333333333,0
"25786",852989,42,1194,14,NA,14,198,"3.9",43,86,89,3,5,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_14","IFN2_42_1194_14",8.75,127.323954473516,60.1320468851171,62.8571428571429,0
"25787",852990,42,1194,15,3,15,202,"5.2",21,126,125,2,3,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_15","IFN2_42_1194_15",12.55,31.8309886183791,123.702174230507,43.8247011952191,0
"25788",852991,42,1194,16,NA,16,216,"2.7",21,93,89,2,3,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_16","IFN2_42_1194_16",9.1,127.323954473516,65.0388219109427,60.4395604395604,0
"25789",852992,42,1194,17,5,17,236,"3.4",21,141,132,3,5,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_17","IFN2_42_1194_17",13.65,31.8309886183791,146.337349299621,40.2930402930403,0
"25790",852993,42,1194,18,NA,18,243,"3.1",43,107,108,3,5,6,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_18","IFN2_42_1194_18",10.75,127.323954473516,90.7625752576176,55.8139534883721,0
"25791",852994,42,1194,19,NA,19,287,"7.1",21,147,143,2,2,8,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_19","IFN2_42_1194_19",14.5,31.8309886183791,165.129963854314,55.1724137931034,0
"25792",852995,42,1194,20,NA,20,291,"1.5",43,78,81,3,5,5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_20","IFN2_42_1194_20",7.95,127.323954473516,49.6391274221272,62.8930817610063,0
"25793",852996,42,1194,21,NA,21,292,"2.6",43,78,78,3,5,5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_21","IFN2_42_1194_21",7.8,127.323954473516,47.7836242611007,64.1025641025641,0
"25794",852997,42,1194,22,NA,22,293,"3.5",21,144,140,2,2,6.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_22","IFN2_42_1194_22",14.2,31.8309886183791,158.367685667461,45.7746478873239,0
"25795",852998,42,1194,23,NA,23,397,"4.3",21,76,77,3,3,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_23","IFN2_42_1194_23",7.65,127.323954473516,45.9634640174272,71.8954248366013,0
"25796",852999,42,1194,24,NA,24,398,"4.1",21,91,92,2,3,5.5,NA,42.1194,"IFN2","42_1194","42_1194","42_1194_24","IFN2_42_1194_24",9.15,127.323954473516,65.7554977350429,60.1092896174863,0
"25797",855162,42,1524,1,1,1,1,"8.1",21,186,188,2,2,7,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_1","IFN2_42_1524_1",18.7,31.8309886183791,274.645883758454,37.4331550802139,0
"25798",855163,42,1524,2,NA,2,2,"2.5",43,89,97,2,3,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_2","IFN2_42_1524_2",9.3,127.323954473516,67.9290871522453,64.5161290322581,0
"25799",855164,42,1524,3,NA,3,5,"7.6",21,189,183,2,2,8,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_3","IFN2_42_1524_3",18.6,31.8309886183791,271.716348608981,43.010752688172,0
"25800",855165,42,1524,4,NA,4,9,"4.6",43,80,87,2,3,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_4","IFN2_42_1524_4",8.35,127.323954473516,54.7599234474786,71.8562874251497,0
"25801",855166,42,1524,5,NA,5,20,"11.3",21,224,230,2,2,9,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_5","IFN2_42_1524_5",22.7,14.1471060526129,404.707819617071,39.647577092511,0
"25802",855167,42,1524,6,NA,6,33,"1.0",43,96,93,2,3,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_6","IFN2_42_1524_6",9.45,127.323954473516,70.1380194868006,63.4920634920635,0
"25803",855168,42,1524,7,NA,7,39,"2.5",21,156,155,2,2,6.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_7","IFN2_42_1524_7",15.55,31.8309886183791,189.911239404911,41.8006430868167,0
"25804",855169,42,1524,8,NA,8,40,"8.2",21,234,233,2,2,9.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_8","IFN2_42_1524_8",23.35,14.1471060526129,428.216750142965,40.6852248394004,0
"25805",855170,42,1524,9,NA,9,53,"12.1",21,261,249,2,2,10.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_9","IFN2_42_1524_9",25.5,14.1471060526129,510.705155749191,41.1764705882353,0
"25806",855171,42,1524,10,NA,10,85,"3.6",43,75,77,2,3,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_10","IFN2_42_1524_10",7.6,127.323954473516,45.3645979178366,78.9473684210526,0
"25807",855172,42,1524,11,NA,11,95,"6.6",21,221,214,2,2,10,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_11","IFN2_42_1524_11",21.75,31.8309886183791,371.542418672205,45.9770114942529,0
"25808",855173,42,1524,12,2,12,103,"8.6",21,151,162,2,2,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_12","IFN2_42_1524_12",15.65,31.8309886183791,192.361681674712,38.3386581469649,0
"25809",855174,42,1524,13,NA,13,126,"3.4",43,95,111,2,3,7.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_13","IFN2_42_1524_13",10.3,127.323954473516,83.3228911548353,72.8155339805825,0
"25810",855175,42,1524,14,NA,14,133,"1.6",43,79,73,3,3,4,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_14","IFN2_42_1524_14",7.6,127.323954473516,45.3645979178366,52.6315789473684,0
"25811",855176,42,1524,15,NA,15,149,"0.7",43,110,121,2,5,7.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_15","IFN2_42_1524_15",11.55,127.323954473516,104.774078492628,64.9350649350649,0
"25812",855177,42,1524,16,NA,16,153,"7.7",21,194,192,2,2,6.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_16","IFN2_42_1524_16",19.3,31.8309886183791,292.552961883916,33.6787564766839,0
"25813",855178,42,1524,17,NA,17,165,"2.5",43,92,104,2,5,5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_17","IFN2_42_1524_17",9.8,127.323954473516,75.4296396126909,51.0204081632653,0
"25814",855179,42,1524,18,NA,18,168,"8.8",21,171,181,2,2,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_18","IFN2_42_1524_18",17.6,31.8309886183791,243.284935093994,34.0909090909091,0
"25815",855180,42,1524,19,3,19,212,"8.4",43,140,142,2,2,7.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_19","IFN2_42_1524_19",14.1,31.8309886183791,156.145008865047,53.1914893617021,0
"25816",855181,42,1524,20,NA,20,213,"6.5",21,174,189,2,2,7.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_20","IFN2_42_1524_20",18.15,31.8309886183791,258.727826481796,41.3223140495868,0
"25817",855182,42,1524,21,NA,21,224,"3.3",21,205,222,2,2,8,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_21","IFN2_42_1524_21",21.35,31.8309886183791,358.002154335233,37.4707259953162,0
"25818",855183,42,1524,22,NA,22,250,"3.9",21,90,93,2,3,4.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_22","IFN2_42_1524_22",9.15,127.323954473516,65.7554977350429,49.1803278688525,0
"25819",855184,42,1524,23,5,23,263,"13.0",21,298,282,2,2,10.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_23","IFN2_42_1524_23",29,14.1471060526129,660.519855417254,36.2068965517241,0
"25820",855185,42,1524,24,NA,24,265,"4.0",43,86,76,3,5,5.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_24","IFN2_42_1524_24",8.1,127.323954473516,51.5299735005066,67.9012345679012,0
"25821",855186,42,1524,25,NA,25,271,"8.5",21,199,190,2,2,8,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_25","IFN2_42_1524_25",19.45,31.8309886183791,297.118088708663,41.1311053984576,0
"25822",855187,42,1524,26,NA,26,273,"2.8",21,189,180,2,2,9,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_26","IFN2_42_1524_26",18.45,31.8309886183791,267.3514983159,48.780487804878,0
"25823",855188,42,1524,27,NA,27,277,"4.7",21,87,87,2,3,5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_27","IFN2_42_1524_27",8.7,127.323954473516,59.4467869875528,57.4712643678161,0
"25824",855189,42,1524,28,NA,28,277,"1.6",43,102,101,2,3,7,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_28","IFN2_42_1524_28",10.15,127.323954473516,80.9136822886136,68.9655172413793,0
"25825",855190,42,1524,29,4,29,303,"3.5",21,205,210,2,2,10,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_29","IFN2_42_1524_29",20.75,31.8309886183791,338.162996727814,48.1927710843374,0
"25826",855191,42,1524,30,NA,30,304,"14.4",21,246,248,2,2,9.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_30","IFN2_42_1524_30",24.7,14.1471060526129,479.163565507149,38.4615384615385,0
"25827",855192,42,1524,31,NA,31,320,"3.0",21,83,85,2,3,6.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_31","IFN2_42_1524_31",8.4,127.323954473516,55.4176944093239,77.3809523809524,0
"25828",855193,42,1524,32,NA,32,321,"3.0",21,113,108,2,3,6.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_32","IFN2_42_1524_32",11.05,127.323954473516,95.899079246237,58.8235294117647,0
"25829",855194,42,1524,33,NA,33,324,"9.0",43,122,131,2,2,9.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_33","IFN2_42_1524_33",12.65,31.8309886183791,125.681377602268,75.098814229249,0
"25830",855195,42,1524,34,NA,34,329,"4.8",21,266,267,2,2,11,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_34","IFN2_42_1524_34",26.65,14.1471060526129,557.807447103544,41.2757973733584,0
"25831",855196,42,1524,35,NA,35,334,"1.9",43,75,76,5,3,5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_35","IFN2_42_1524_35",7.55,127.323954473516,44.769658809063,66.2251655629139,0
"25832",855197,42,1524,36,NA,36,353,"3.7",21,98,94,2,3,6,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_36","IFN2_42_1524_36",9.6,127.323954473516,72.3822947387088,62.5,0
"25833",855198,42,1524,37,NA,37,367,"8.1",21,273,276,2,2,9.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_37","IFN2_42_1524_37",27.45,14.1471060526129,591.799479615386,34.608378870674,0
"25834",855199,42,1524,38,NA,38,382,"1.6",43,125,110,2,5,6.5,NA,42.1524,"IFN2","42_1524","42_1524","42_1524_38","IFN2_42_1524_38",11.75,127.323954473516,108.43403393406,55.3191489361702,0
"25835",863159,42,652,1,1,1,4,"7.5",21,133,133,2,3,6.5,NA,42.652,"IFN2","42_652","42_652","42_652_1","IFN2_42_652_1",13.3,31.8309886183791,138.929081123375,48.8721804511278,0
"25836",863160,42,652,2,5,2,4,"3.5",43,132,122,3,5,7.5,NA,42.652,"IFN2","42_652","42_652","42_652_2","IFN2_42_652_2",12.7,31.8309886183791,126.676869774374,59.0551181102362,0
"25837",863161,42,652,3,NA,3,5,"1.7",43,91,91,2,3,7,NA,42.652,"IFN2","42_652","42_652","42_652_3","IFN2_42_652_3",9.1,127.323954473516,65.0388219109427,76.9230769230769,0
"25838",863162,42,652,4,NA,4,11,"4.8",43,113,106,2,3,7.5,1,42.652,"IFN2","42_652","42_652","42_652_4","IFN2_42_652_4",10.95,127.323954473516,94.1712032867625,68.4931506849315,0
"25839",863163,42,652,5,NA,5,23,"4.4",43,98,91,2,3,7,1,42.652,"IFN2","42_652","42_652","42_652_5","IFN2_42_652_5",9.45,127.323954473516,70.1380194868006,74.0740740740741,0
"25840",863164,42,652,6,NA,6,26,"6.6",21,130,136,2,2,6.5,NA,42.652,"IFN2","42_652","42_652","42_652_6","IFN2_42_652_6",13.3,31.8309886183791,138.929081123375,48.8721804511278,0
"25841",863165,42,652,7,NA,7,29,"4.3",21,82,81,2,3,4.5,NA,42.652,"IFN2","42_652","42_652","42_652_7","IFN2_42_652_7",8.15,127.323954473516,52.168109508267,55.2147239263804,0
"25842",863166,42,652,8,NA,8,58,"6.0",21,136,135,2,2,6.5,NA,42.652,"IFN2","42_652","42_652","42_652_8","IFN2_42_652_8",13.55,31.8309886183791,144.20106629518,47.970479704797,0
"25843",863167,42,652,9,NA,9,75,"4.1",21,145,147,2,2,7,NA,42.652,"IFN2","42_652","42_652","42_652_9","IFN2_42_652_9",14.6,31.8309886183791,167.4154725098,47.9452054794521,0
"25844",863168,42,652,10,2,10,118,"7.6",21,196,202,2,2,8.5,NA,42.652,"IFN2","42_652","42_652","42_652_10","IFN2_42_652_10",19.9,31.8309886183791,311.025526687023,42.713567839196,0
"25845",863169,42,652,11,NA,11,125,"0.9",43,106,108,2,3,7.5,NA,42.652,"IFN2","42_652","42_652","42_652_11","IFN2_42_652_11",10.7,127.323954473516,89.9202357273738,70.0934579439252,0
"25846",863170,42,652,12,NA,12,133,"2.1",43,90,90,2,3,7,NA,42.652,"IFN2","42_652","42_652","42_652_12","IFN2_42_652_12",9,127.323954473516,63.6172512351933,77.7777777777778,0
"25847",863171,42,652,13,NA,13,168,"4.2",43,81,80,2,3,7,NA,42.652,"IFN2","42_652","42_652","42_652_13","IFN2_42_652_13",8.05,127.323954473516,50.8957644835631,86.9565217391304,0
"25848",863172,42,652,14,NA,14,188,"3.1",43,76,76,2,3,7,NA,42.652,"IFN2","42_652","42_652","42_652_14","IFN2_42_652_14",7.6,127.323954473516,45.3645979178366,92.1052631578947,0
"25849",863173,42,652,15,NA,15,195,"2.2",43,78,79,3,5,7,NA,42.652,"IFN2","42_652","42_652","42_652_15","IFN2_42_652_15",7.85,127.323954473516,48.3981983239592,89.171974522293,0
"25850",863174,42,652,16,NA,16,203,"4.7",43,75,76,3,5,6,NA,42.652,"IFN2","42_652","42_652","42_652_16","IFN2_42_652_16",7.55,127.323954473516,44.769658809063,79.4701986754967,0
"25851",863175,42,652,17,NA,17,214,"3.9",43,111,110,2,2,7.5,NA,42.652,"IFN2","42_652","42_652","42_652_17","IFN2_42_652_17",11.05,127.323954473516,95.899079246237,67.8733031674208,0
"25852",863176,42,652,18,3,18,239,"9.1",43,136,137,2,2,7.5,1,42.652,"IFN2","42_652","42_652","42_652_18","IFN2_42_652_18",13.65,31.8309886183791,146.337349299621,54.9450549450549,0
"25853",863177,42,652,19,NA,19,259,"1.4",43,85,88,3,3,6,NA,42.652,"IFN2","42_652","42_652","42_652_19","IFN2_42_652_19",8.65,127.323954473516,58.7654540808056,69.364161849711,0
"25854",863178,42,652,20,NA,20,260,"4.3",43,80,80,3,3,6.5,NA,42.652,"IFN2","42_652","42_652","42_652_20","IFN2_42_652_20",8,127.323954473516,50.2654824574367,81.25,0
"25855",863179,42,652,21,NA,21,278,"1.4",43,98,100,3,3,7.5,NA,42.652,"IFN2","42_652","42_652","42_652_21","IFN2_42_652_21",9.9,127.323954473516,76.9768739945839,75.7575757575758,0
"25856",863180,42,652,22,NA,22,333,"2.7",43,76,76,3,3,6,NA,42.652,"IFN2","42_652","42_652","42_652_22","IFN2_42_652_22",7.6,127.323954473516,45.3645979178366,78.9473684210526,0
"25857",863181,42,652,23,NA,23,339,"1.4",43,105,105,2,3,7,1,42.652,"IFN2","42_652","42_652","42_652_23","IFN2_42_652_23",10.5,127.323954473516,86.5901475145687,66.6666666666667,0
"25858",863182,42,652,24,NA,24,357,"4.7",43,84,84,2,3,6,NA,42.652,"IFN2","42_652","42_652","42_652_24","IFN2_42_652_24",8.4,127.323954473516,55.4176944093239,71.4285714285714,0
"25859",863183,42,652,25,NA,25,385,"4.5",43,99,98,3,5,6,NA,42.652,"IFN2","42_652","42_652","42_652_25","IFN2_42_652_25",9.85,127.323954473516,76.2012933082289,60.9137055837563,0
"25860",863184,42,652,26,4,26,391,"8.1",21,164,156,2,3,7,NA,42.652,"IFN2","42_652","42_652","42_652_26","IFN2_42_652_26",16,31.8309886183791,201.061929829747,43.75,0
"25861",864143,42,276,1,1,1,3,"11.1",21,527,520,4,2,16,NA,42.276,"IFN2","42_276","42_276","42_276_1","IFN2_42_276_1",52.35,5.09295817894065,2152.40133824938,30.5635148042025,0
"25862",864144,42,276,2,NA,2,10,"16.2",21,503,528,2,2,19.5,NA,42.276,"IFN2","42_276","42_276","42_276_2","IFN2_42_276_2",51.55,5.09295817894065,2087.11904290779,37.827352085354,0
"25863",864145,42,276,3,NA,3,30,"19.8",21,540,603,2,2,22,2,42.276,"IFN2","42_276","42_276","42_276_3","IFN2_42_276_3",57.15,5.09295817894065,2565.20661293108,38.4951881014873,0
"25864",864146,42,276,4,NA,4,55,"6.6",43,175,165,2,2,11.5,NA,42.276,"IFN2","42_276","42_276","42_276_4","IFN2_42_276_4",17,31.8309886183791,226.980069221863,67.6470588235294,0
"25865",864147,42,276,5,NA,5,65,"5.8",43,123,128,2,2,10,NA,42.276,"IFN2","42_276","42_276","42_276_5","IFN2_42_276_5",12.55,31.8309886183791,123.702174230507,79.6812749003984,0
"25866",864148,42,276,6,NA,6,73,"24.9",21,423,441,2,2,18,NA,42.276,"IFN2","42_276","42_276","42_276_6","IFN2_42_276_6",43.2,5.09295817894065,1465.74146845885,41.6666666666667,0
"25867",864149,42,276,7,NA,7,92,"8.7",43,152,152,3,5,10.5,NA,42.276,"IFN2","42_276","42_276","42_276_7","IFN2_42_276_7",15.2,31.8309886183791,181.458391671346,69.0789473684211,0
"25868",864150,42,276,8,NA,8,96,"15.4",43,250,270,3,5,8.5,NA,42.276,"IFN2","42_276","42_276","42_276_8","IFN2_42_276_8",26,14.1471060526129,530.929158456675,32.6923076923077,0
"25869",864151,42,276,9,NA,9,96,"9.8",43,139,130,3,5,9.5,NA,42.276,"IFN2","42_276","42_276","42_276_9","IFN2_42_276_9",13.45,31.8309886183791,142.080491254007,70.6319702602231,0
"25870",864152,42,276,10,2,10,122,"9.5",43,239,231,3,5,9.5,NA,42.276,"IFN2","42_276","42_276","42_276_10","IFN2_42_276_10",23.5,14.1471060526129,433.736135736241,40.4255319148936,0
"25871",864153,42,276,11,5,11,131,"8.8",43,153,190,3,5,6,NA,42.276,"IFN2","42_276","42_276","42_276_11","IFN2_42_276_11",17.15,31.8309886183791,231.003271313866,34.9854227405248,0
"25872",864154,42,276,12,NA,12,169,"15.7",21,550,512,2,2,20,NA,42.276,"IFN2","42_276","42_276","42_276_12","IFN2_42_276_12",53.1,5.09295817894065,2214.51651549708,37.6647834274953,0
"25873",864155,42,276,13,NA,13,171,"4.0",21,107,106,2,3,7,NA,42.276,"IFN2","42_276","42_276","42_276_13","IFN2_42_276_13",10.65,127.323954473516,89.0818231879471,65.7276995305164,0
"25874",864156,42,276,14,NA,14,182,"10.4",21,537,563,2,2,16,NA,42.276,"IFN2","42_276","42_276","42_276_14","IFN2_42_276_14",55,5.09295817894065,2375.82944427728,29.0909090909091,0
"25875",864157,42,276,15,NA,15,200,"3.9",43,123,123,2,2,6.5,NA,42.276,"IFN2","42_276","42_276","42_276_15","IFN2_42_276_15",12.3,127.323954473516,118.8228881404,52.8455284552846,0
"25876",864158,42,276,16,3,16,237,"13.8",21,534,538,2,2,22,NA,42.276,"IFN2","42_276","42_276","42_276_16","IFN2_42_276_16",53.6,5.09295817894065,2256.41750751433,41.044776119403,0
"25877",864159,42,276,17,NA,17,250,"5.9",43,120,152,3,5,8.5,NA,42.276,"IFN2","42_276","42_276","42_276_17","IFN2_42_276_17",13.6,31.8309886183791,145.267244301992,62.5,0
"25878",864160,42,276,18,NA,18,287,"3.4",21,503,564,2,2,20.5,NA,42.276,"IFN2","42_276","42_276","42_276_18","IFN2_42_276_18",53.35,5.09295817894065,2235.41792412049,38.4254920337395,0
"25879",864161,42,276,19,4,19,336,"10.2",21,557,550,2,2,23.5,NA,42.276,"IFN2","42_276","42_276","42_276_19","IFN2_42_276_19",55.35,5.09295817894065,2406.1634848431,42.457091237579,0
"25880",864162,42,276,20,6,20,345,"6.0",43,131,133,3,2,10.5,NA,42.276,"IFN2","42_276","42_276","42_276_20","IFN2_42_276_20",13.2,31.8309886183791,136.847775990371,79.5454545454545,0
"25881",864346,42,354,1,1,1,21,"20.7",21,509,517,2,2,18.5,NA,42.354,"IFN2","42_354","42_354","42_354_1","IFN2_42_354_1",51.3,5.09295817894065,2066.92449263143,36.0623781676413,0
"25882",864347,42,354,2,NA,2,30,"15.5",21,426,436,2,2,15,16,42.354,"IFN2","42_354","42_354","42_354_2","IFN2_42_354_2",43.1,5.09295817894065,1458.96348230873,34.8027842227378,0
"25883",864348,42,354,3,NA,3,34,"18.8",21,461,459,2,2,17.5,19,42.354,"IFN2","42_354","42_354","42_354_3","IFN2_42_354_3",46,5.09295817894065,1661.902513749,38.0434782608696,0
"25884",864349,42,354,4,NA,4,50,"12.4",21,459,478,2,2,17.5,NA,42.354,"IFN2","42_354","42_354","42_354_4","IFN2_42_354_4",46.85,5.09295817894065,1723.88810029974,37.3532550693703,0
"25885",864350,42,354,5,NA,5,51,"6.3",21,470,475,3,2,9,15,42.354,"IFN2","42_354","42_354","42_354_5","IFN2_42_354_5",47.25,5.09295817894065,1753.45048717002,19.047619047619,0
"25886",864351,42,354,6,NA,6,99,"21.1",21,421,429,2,2,17,2,42.354,"IFN2","42_354","42_354","42_354_6","IFN2_42_354_6",42.5,5.09295817894065,1418.62543263664,40,0
"25887",864352,42,354,7,2,7,101,"24.3",21,416,461,2,2,17.5,13,42.354,"IFN2","42_354","42_354","42_354_7","IFN2_42_354_7",43.85,5.09295817894065,1510.18126003929,39.9087799315849,0
"25888",864353,42,354,8,5,8,113,"14.7",21,234,228,3,2,6.5,NA,42.354,"IFN2","42_354","42_354","42_354_8","IFN2_42_354_8",23.1,14.1471060526129,419.096313970512,28.1385281385281,0
"25889",864354,42,354,9,NA,9,186,"10.8",21,361,347,2,2,11.5,NA,42.354,"IFN2","42_354","42_354","42_354_9","IFN2_42_354_9",35.4,14.1471060526129,984.229562443146,32.4858757062147,0
"25890",864355,42,354,10,NA,10,191,"15.2",21,368,371,2,2,13,NA,42.354,"IFN2","42_354","42_354","42_354_10","IFN2_42_354_10",36.95,14.1471060526129,1072.30607598194,35.1826792963464,0
