"","X","PlotID0","PlotID","Provincia","Origen","Estadillo","Cla","Subclase","nArbol","OrdenIFActual","OrdenIFAnterior","bearing","distance","species","dbh_1","dbh_2","height","Hcopa","Calidad","Forma","ParEsp","NPae","CPae","VPae","Agente","Import","Elemento","INVENTORY_ID","PLOT_ID_short","PLOT_ID","TREE_ID_IFN4","TREE_ID","dbh","expan","g","slenderness","dead"
"13065",865564,42.642,"42.642.A.1",42,42,642,"A","1",34,24,0,316,22.6000004,21,530,508,17.5,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_34","IFN4_42_642_A_1_34",51.9,5.09295817894065,2115.556346909,33.718689788054,0
"13066",865565,42.642,"42.642.A.1",42,42,642,"A","1",35,25,0,319,3.29999995,43,85,91,8,2.9000001,3,5,NA,NA,NA,NA,316,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_35","IFN4_42_642_A_1_35",8.8,127.323954473516,60.8212337734984,90.9090909090909,0
"13067",865566,42.642,"42.642.A.1",42,42,642,"A","1",36,26,27,341,4.9000001,43,129,128,8.89999962,3,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_36","IFN4_42_642_A_1_36",12.85,31.8309886183791,129.686908235595,69.2606974319066,0
"13069",865568,42.642,"42.642.A.1",42,42,642,"A","1",38,27,0,357,5.30000019,21,167,164,10.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_38","IFN4_42_642_A_1_38",16.55,31.8309886183791,215.12252044997,65.2567987915408,0
"13070",865569,42.642,"42.642.A.1",42,42,642,"A","1",39,28,29,373,4.5999999,43,133,139,10.6999998,4.0999999,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_39","IFN4_42_642_A_1_39",13.6,31.8309886183791,145.267244301992,78.6764691176471,0
"13071",865570,42.642,"42.642.A.1",42,42,642,"A","1",40,29,30,383,3.0999999,43,92,96,8.10000038,2.70000005,3,3,NA,NA,NA,NA,316,1,9,"IFN4","42_642","42_642_A_1","42_642_A_1_40","IFN4_42_642_A_1_40",9.4,127.323954473516,69.3977817177985,86.1702168085106,0
"13072",865571,42.642,"42.642.A.1",42,42,642,"A","1",41,30,31,393,19.2000008,21,461,489,20,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_41","IFN4_42_642_A_1_41",47.5,5.09295817894065,1772.05460616549,42.1052631578947,0
"13073",865572,42.642,"42.642.A.1",42,42,642,"A","1",42,31,0,396,6.0999999,43,127,135,11,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_42","IFN4_42_642_A_1_42",13.1,31.8309886183791,134.782178820636,83.969465648855,0
"13074",865573,42.642,"42.642.A.1",42,42,642,"A","1",43,32,0,399,11,21,238,231,12.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_642","42_642_A_1","42_642_A_1_43","IFN4_42_642_A_1_43",23.45,14.1471060526129,431.892413547665,55.0106592750533,0
"13075",865574,42.646,"42.646.A.1",42,42,646,"A","1",1,1,1,8,14.3999996,21,265,287,10.8000002,NA,3,2,NA,NA,NA,NA,312,1,8,"IFN4","42_646","42_646_A_1","42_646_A_1_1","IFN4_42_646_A_1_1",27.6,14.1471060526129,598.28490494964,39.1304355072464,0
"13076",865575,42.646,"42.646.A.1",42,42,646,"A","1",2,2,2,47,3.20000005,21,146,152,5.69999981,2.79999995,3,3,NA,NA,NA,NA,312,1,7,"IFN4","42_646","42_646_A_1","42_646_A_1_2","IFN4_42_646_A_1_2",14.9,31.8309886183791,174.366246255868,38.2550322818792,0
"13077",865576,42.646,"42.646.A.1",42,42,646,"A","1",3,3,0,71,4.0999999,21,98,82,4.30000019,2.0999999,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_3","IFN4_42_646_A_1_3",9,127.323954473516,63.6172512351933,47.7777798888889,0
"13078",865577,42.646,"42.646.A.1",42,42,646,"A","1",4,4,3,133,8.69999981,43,162,173,6.5,NA,3,5,NA,39,49,1,316,1,9,"IFN4","42_646","42_646_A_1","42_646_A_1_4","IFN4_42_646_A_1_4",16.75,31.8309886183791,220.353272218197,38.8059701492537,0
"13079",865578,42.646,"42.646.A.1",42,42,646,"A","1",5,5,4,138,9.69999981,43,189,178,7.19999981,NA,3,5,NA,39,49,1,316,1,9,"IFN4","42_646","42_646_A_1","42_646_A_1_5","IFN4_42_646_A_1_5",18.35,31.8309886183791,264.461233074597,39.2370561852861,0
"13080",865579,42.646,"42.646.A.1",42,42,646,"A","1",6,6,5,144,9.60000038,43,180,169,6.5,NA,3,5,NA,NA,49,NA,316,1,9,"IFN4","42_646","42_646_A_1","42_646_A_1_6","IFN4_42_646_A_1_6",17.45,31.8309886183791,239.155704249931,37.2492836676218,0
"13081",865580,42.646,"42.646.A.1",42,42,646,"A","1",7,7,6,156,8.19999981,21,378,389,12.1000004,NA,3,2,NA,NA,NA,NA,310,1,4,"IFN4","42_646","42_646_A_1","42_646_A_1_7","IFN4_42_646_A_1_7",38.35,14.1471060526129,1155.1027503673,31.5515003911343,0
"13082",865581,42.646,"42.646.A.1",42,42,646,"A","1",8,8,0,183,12.3000002,21,233,235,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_8","IFN4_42_646_A_1_8",23.4,14.1471060526129,430.052618349907,50.4273512820513,0
"13083",865582,42.646,"42.646.A.1",42,42,646,"A","1",9,9,7,199,14.1999998,21,314,290,12.8000002,NA,4,2,NA,NA,NA,NA,310,2,4,"IFN4","42_646","42_646_A_1","42_646_A_1_9","IFN4_42_646_A_1_9",30.2,14.1471060526129,716.314540945009,42.3841066225166,0
"13084",865583,42.646,"42.646.A.1",42,42,646,"A","1",10,10,0,203,8.39999962,21,130,122,8.80000019,NA,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_10","IFN4_42_646_A_1_10",12.6,31.8309886183791,124.689812420979,69.8412713492064,0
"13086",865585,42.646,"42.646.A.1",42,42,646,"A","1",12,11,8,210,14.6999998,21,325,321,13,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_12","IFN4_42_646_A_1_12",32.3,14.1471060526129,819.398049890924,40.2476780185759,0
"13087",865586,42.646,"42.646.A.1",42,42,646,"A","1",13,12,0,225,8.10000038,21,165,165,9.39999962,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_13","IFN4_42_646_A_1_13",16.5,31.8309886183791,213.824649984955,56.9696946666667,0
"13088",865587,42.646,"42.646.A.1",42,42,646,"A","1",14,13,10,238,13,21,344,339,11.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_14","IFN4_42_646_A_1_14",34.15,14.1471060526129,915.949009612781,34.2606143484627,0
"13089",865588,42.646,"42.646.A.1",42,42,646,"A","1",15,14,0,247,11.6000004,21,263,252,10.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_15","IFN4_42_646_A_1_15",25.75,14.1471060526129,520.768069717721,40.388347961165,0
"13090",865589,42.646,"42.646.A.1",42,42,646,"A","1",16,15,11,268,9.30000019,21,172,181,6.19999981,NA,3,2,NA,NA,NA,NA,400,1,7,"IFN4","42_646","42_646_A_1","42_646_A_1_16","IFN4_42_646_A_1_16",17.65,31.8309886183791,244.669199356982,35.1274776770538,0
"13091",865590,42.646,"42.646.A.1",42,42,646,"A","1",17,16,12,341,5.9000001,21,130,132,4.30000019,NA,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_646","42_646_A_1","42_646_A_1_17","IFN4_42_646_A_1_17",13.1,31.8309886183791,134.782178820636,32.8244289312977,0
"13092",865720,42.652,"42.652.A.1",42,42,652,"A","1",1,1,1,55,7,21,407,419,13.1999998,NA,2,2,NA,30,NA,15,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_1","IFN4_42_652_A_1_1",41.3,14.1471060526129,1339.64579332539,31.9612585956416,0
"13093",865721,42.652,"42.652.A.1",42,42,652,"A","1",2,2,2,93,9.10000038,21,378,358,13,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_2","IFN4_42_652_A_1_2",36.8,14.1471060526129,1063.61760879936,35.3260869565217,0
"13094",865722,42.652,"42.652.A.1",42,42,652,"A","1",3,3,3,97,9.5,21,187,184,7.5,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_652","42_652_A_1","42_652_A_1_3","IFN4_42_652_A_1_3",18.55,31.8309886183791,270.25747152047,40.4312668463612,0
"13095",865723,42.652,"42.652.A.1",42,42,652,"A","1",4,4,0,111,10.6000004,21,287,290,11.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_4","IFN4_42_652_A_1_4",28.85,14.1471060526129,653.704562854373,40.5545920277296,0
"13096",865724,42.652,"42.652.A.1",42,42,652,"A","1",5,5,0,116,4.30000019,43,99,104,6.30000019,1.60000002,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_5","IFN4_42_652_A_1_5",10.15,127.323954473516,80.9136822886136,62.0689673891626,0
"13097",865725,42.652,"42.652.A.1",42,42,652,"A","1",6,6,0,117,5.9000001,43,155,150,6.9000001,NA,2,4,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_6","IFN4_42_652_A_1_6",15.25,31.8309886183791,182.654160375119,45.245902295082,0
"13098",865726,42.652,"42.652.A.1",42,42,652,"A","1",7,7,0,125,11.8999996,21,318,300,11.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_7","IFN4_42_652_A_1_7",30.9,14.1471060526129,749.906020393518,38.1877029126214,0
"13099",865727,42.652,"42.652.A.1",42,42,652,"A","1",8,8,0,140,5,43,135,130,7.19999981,NA,2,3,NA,39,419,1,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_8","IFN4_42_652_A_1_8",13.25,31.8309886183791,137.886465061465,54.3396212075472,0
"13100",865728,42.652,"42.652.A.1",42,42,652,"A","1",9,9,4,215,4.5,21,335,308,11,2,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_9","IFN4_42_652_A_1_9",32.15,14.1471060526129,811.805213146279,34.2146189735614,0
"13101",865729,42.652,"42.652.A.1",42,42,652,"A","1",10,10,5,246,4.4000001,21,277,275,10.8000002,2.5,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_10","IFN4_42_652_A_1_10",27.6,14.1471060526129,598.28490494964,39.1304355072464,0
"13102",865730,42.652,"42.652.A.1",42,42,652,"A","1",11,11,0,255,7.19999981,43,143,144,8.89999962,NA,2,2,NA,39,419,2,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_11","IFN4_42_652_A_1_11",14.35,31.8309886183791,161.731153302211,62.0209032752613,0
"13103",865731,42.652,"42.652.A.1",42,42,652,"A","1",12,12,0,295,4.19999981,43,94,97,7.80000019,3.29999995,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_12","IFN4_42_652_A_1_12",9.55,127.323954473516,71.6302759972558,81.6753946596859,0
"13104",865732,42.652,"42.652.A.1",42,42,652,"A","1",13,13,0,297,3.29999995,43,80,77,6.5999999,3.0999999,2,3,NA,39,49,3,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_13","IFN4_42_652_A_1_13",7.85,127.323954473516,48.3981983239592,84.0764318471338,0
"13105",865733,42.652,"42.652.A.1",42,42,652,"A","1",14,14,0,300,3.79999995,43,91,86,6.80000019,4.0999999,2,3,NA,39,49,3,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_14","IFN4_42_652_A_1_14",8.85,127.323954473516,61.5143476526966,76.8361603389831,0
"13106",865734,42.652,"42.652.A.1",42,42,652,"A","1",15,15,0,310,3.0999999,43,110,103,7.0999999,3.5999999,2,3,NA,39,49,3,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_15","IFN4_42_652_A_1_15",10.65,127.323954473516,89.0818231879471,66.6666657276995,0
"13107",865735,42.652,"42.652.A.1",42,42,652,"A","1",16,16,0,312,4.30000019,43,108,99,6.9000001,4.19999981,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_16","IFN4_42_652_A_1_16",10.35,127.323954473516,84.1338147585431,66.6666676328502,0
"13108",865736,42.652,"42.652.A.1",42,42,652,"A","1",17,17,0,325,3.29999995,43,86,87,6.80000019,3.9000001,2,3,NA,39,49,4,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_17","IFN4_42_652_A_1_17",8.65,127.323954473516,58.7654540808056,78.6127189595376,0
"13109",865737,42.652,"42.652.A.1",42,42,652,"A","1",18,18,0,329,4,43,89,83,6.4000001,3.29999995,2,3,NA,39,49,4,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_18","IFN4_42_652_A_1_18",8.6,127.323954473516,58.0880481648753,74.4186058139535,0
"13110",865738,42.652,"42.652.A.1",42,42,652,"A","1",19,19,0,335,3.70000005,43,80,72,4.19999981,3.20000005,2,3,NA,39,49,4,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_19","IFN4_42_652_A_1_19",7.6,127.323954473516,45.3645979178366,55.2631553947368,0
"13111",865739,42.652,"42.652.A.1",42,42,652,"A","1",20,20,0,337,4.5999999,43,90,82,5.30000019,3.20000005,2,3,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_20","IFN4_42_652_A_1_20",8.6,127.323954473516,58.0880481648753,61.6279091860465,0
"13112",865740,42.652,"42.652.A.1",42,42,652,"A","1",21,21,6,358,8.5,21,303,311,12.8999996,NA,3,2,NA,NA,NA,NA,312,1,3,"IFN4","42_652","42_652_A_1","42_652_A_1_21","IFN4_42_652_A_1_21",30.7,14.1471060526129,740.229915020461,42.0195426710098,0
"13113",865741,42.652,"42.652.A.1",42,42,652,"A","1",22,22,7,380,5.80000019,21,383,348,13.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_652","42_652_A_1","42_652_A_1_22","IFN4_42_652_A_1_22",36.55,14.1471060526129,1049.21536997806,36.3885094391245,0
"13114",865742,42.653,"42.653.A.1",42,42,653,"A","1",1,1,1,1,6.5,21,230,229,11,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_1","IFN4_42_653_A_1_1",22.95,14.1471060526129,413.671176156844,47.9302832244009,0
"13115",865743,42.653,"42.653.A.1",42,42,653,"A","1",2,2,0,3,11.5,21,231,231,10.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_2","IFN4_42_653_A_1_2",23.1,14.1471060526129,419.096313970512,47.1861454545454,0
"13116",865744,42.653,"42.653.A.1",42,42,653,"A","1",3,3,2,6,4.5999999,21,153,160,10.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_3","IFN4_42_653_A_1_3",15.65,31.8309886183791,192.361681674712,68.3706057507987,0
"13117",865745,42.653,"42.653.A.1",42,42,653,"A","1",4,4,3,7,3.5999999,21,213,221,9.80000019,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_4","IFN4_42_653_A_1_4",21.7,31.8309886183791,369.836141162224,45.1612911981567,0
"13118",865746,42.653,"42.653.A.1",42,42,653,"A","1",5,5,4,9,9.89999962,21,228,231,11.1000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_5","IFN4_42_653_A_1_5",22.95,14.1471060526129,413.671176156844,48.3660148148148,0
"13119",865747,42.653,"42.653.A.1",42,42,653,"A","1",6,6,0,12,13.8000002,21,244,234,9.80000019,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_6","IFN4_42_653_A_1_6",23.9,14.1471060526129,448.627284914256,41.0041848953975,0
"13120",865748,42.653,"42.653.A.1",42,42,653,"A","1",7,7,5,27,7.30000019,21,191,171,11.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_7","IFN4_42_653_A_1_7",18.1,31.8309886183791,257.304292310638,61.8784519337017,0
"13121",865749,42.653,"42.653.A.1",42,42,653,"A","1",8,8,6,34,3.29999995,21,150,150,9.30000019,NA,2,2,NA,NA,42,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_8","IFN4_42_653_A_1_8",15,31.8309886183791,176.714586764426,62.0000012666667,0
"13122",865750,42.653,"42.653.A.1",42,42,653,"A","1",9,9,7,35,3.79999995,21,182,196,9.5,NA,3,2,NA,NA,42,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_9","IFN4_42_653_A_1_9",18.9,31.8309886183791,280.552077947202,50.2645502645503,0
"13123",865751,42.653,"42.653.A.1",42,42,653,"A","1",10,10,0,37,8.10000038,21,142,132,9.69999981,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_10","IFN4_42_653_A_1_10",13.7,31.8309886183791,147.411381288067,70.8029183211679,0
"13124",865752,42.653,"42.653.A.1",42,42,653,"A","1",11,11,8,40,9.60000038,21,196,198,11.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_11","IFN4_42_653_A_1_11",19.7,31.8309886183791,304.805173232916,59.390861928934,0
"13125",865753,42.653,"42.653.A.1",42,42,653,"A","1",12,12,9,45,8.69999981,43,144,122,5.5,NA,4,5,NA,39,49,1,316,2,9,"IFN4","42_653","42_653_A_1","42_653_A_1_12","IFN4_42_653_A_1_12",13.3,31.8309886183791,138.929081123375,41.3533834586466,0
"13126",865754,42.653,"42.653.A.1",42,42,653,"A","1",13,13,0,73,11.6000004,21,245,240,11.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_13","IFN4_42_653_A_1_13",24.25,14.1471060526129,461.863207462912,47.8350531958763,0
"13127",865755,42.653,"42.653.A.1",42,42,653,"A","1",14,14,10,86,4.5999999,21,121,117,8.89999962,NA,3,3,NA,NA,42,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_14","IFN4_42_653_A_1_14",11.9,127.323954473516,111.220233918713,74.7899127731092,0
"13128",865756,42.653,"42.653.A.1",42,42,653,"A","1",15,15,11,88,4.9000001,21,170,175,10.3999996,NA,2,2,NA,NA,42,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_15","IFN4_42_653_A_1_15",17.25,31.8309886183791,233.705040995953,60.2898527536232,0
"13129",865757,42.653,"42.653.A.1",42,42,653,"A","1",16,16,12,96,9.39999962,21,172,196,10.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_16","IFN4_42_653_A_1_16",18.4,31.8309886183791,265.90440219984,58.6956532608696,0
"13130",865758,42.653,"42.653.A.1",42,42,653,"A","1",17,17,13,102,6.30000019,21,188,200,10.8999996,NA,2,2,NA,NA,42,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_17","IFN4_42_653_A_1_17",19.4,31.8309886183791,295.592452776264,56.1855649484536,0
"13131",865759,42.653,"42.653.A.1",42,42,653,"A","1",18,18,14,104,6.5,21,135,132,10.1999998,NA,3,2,NA,NA,42,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_18","IFN4_42_653_A_1_18",13.35,31.8309886183791,139.975624176102,76.4044928838951,0
"13132",865760,42.653,"42.653.A.1",42,42,653,"A","1",19,19,15,108,4.5999999,21,206,196,10.6999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_19","IFN4_42_653_A_1_19",20.1,31.8309886183791,317.308711994203,53.2338298507463,0
"13133",865761,42.653,"42.653.A.1",42,42,653,"A","1",20,20,16,127,3.70000005,21,195,188,10.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_20","IFN4_42_653_A_1_20",19.15,31.8309886183791,288.023177976521,55.3524825065274,0
"13134",865762,42.653,"42.653.A.1",42,42,653,"A","1",21,21,0,128,5.9000001,21,143,126,9.60000038,NA,3,3,NA,NA,NA,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_21","IFN4_42_653_A_1_21",13.45,31.8309886183791,142.080491254007,71.3754675092937,0
"13135",865763,42.653,"42.653.A.1",42,42,653,"A","1",22,22,0,140,9.60000038,21,132,128,9.69999981,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_22","IFN4_42_653_A_1_22",13,31.8309886183791,132.732289614169,74.6153831538462,0
"13136",865764,42.653,"42.653.A.1",42,42,653,"A","1",23,23,17,147,2.4000001,21,184,189,10.8000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_23","IFN4_42_653_A_1_23",18.65,31.8309886183791,273.179152688309,57.9088482573727,0
"13137",865765,42.653,"42.653.A.1",42,42,653,"A","1",24,24,18,151,7,43,146,144,9.69999981,NA,2,2,NA,39,49,2,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_24","IFN4_42_653_A_1_24",14.5,31.8309886183791,165.129963854314,66.8965504137931,0
"13138",865766,42.653,"42.653.A.1",42,42,653,"A","1",25,25,19,152,5.80000019,43,133,142,10.8000002,NA,2,2,NA,39,49,2,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_25","IFN4_42_653_A_1_25",13.75,31.8309886183791,148.48934026733,78.545456,0
"13139",865767,42.653,"42.653.A.1",42,42,653,"A","1",26,26,20,158,2.9000001,21,217,200,10.8999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_26","IFN4_42_653_A_1_26",20.85,31.8309886183791,341.430253087547,52.2781755395683,0
"13140",865768,42.653,"42.653.A.1",42,42,653,"A","1",27,27,0,165,9.10000038,21,134,137,10.3000002,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_27","IFN4_42_653_A_1_27",13.55,31.8309886183791,144.20106629518,76.0147616236162,0
"13141",865769,42.653,"42.653.A.1",42,42,653,"A","1",28,28,21,191,9.19999981,21,141,147,9.89999962,NA,3,2,NA,NA,NA,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_28","IFN4_42_653_A_1_28",14.4,31.8309886183791,162.860163162095,68.7499973611111,0
"13142",865770,42.653,"42.653.A.1",42,42,653,"A","1",29,29,22,194,7.9000001,21,224,242,11,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_29","IFN4_42_653_A_1_29",23.3,14.1471060526129,426.384808926841,47.2103004291845,0
"13143",865771,42.653,"42.653.A.1",42,42,653,"A","1",30,30,23,202,6,21,154,164,10.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_30","IFN4_42_653_A_1_30",15.9,31.8309886183791,198.556509688509,65.4088025157233,0
"13144",865772,42.653,"42.653.A.1",42,42,653,"A","1",31,31,24,206,8.10000038,21,250,249,11.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_31","IFN4_42_653_A_1_31",24.95,14.1471060526129,488.91232021032,45.6913811623246,0
"13146",865774,42.653,"42.653.A.1",42,42,653,"A","1",33,32,26,221,7.69999981,21,282,277,12.3999996,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_33","IFN4_42_653_A_1_33",27.95,14.1471060526129,613.555008741495,44.3649359570662,0
"13147",865775,42.653,"42.653.A.1",42,42,653,"A","1",34,33,27,237,9.80000019,21,245,243,8,NA,3,5,NA,NA,NA,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_34","IFN4_42_653_A_1_34",24.4,14.1471060526129,467.594650560305,32.7868852459016,0
"13148",865776,42.653,"42.653.A.1",42,42,653,"A","1",35,34,28,239,4.80000019,43,125,110,8.60000038,NA,3,3,NA,NA,49,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_35","IFN4_42_653_A_1_35",11.75,127.323954473516,108.43403393406,73.1914925957447,0
"13149",865777,42.653,"42.653.A.1",42,42,653,"A","1",36,35,29,240,8.89999962,21,330,330,13.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_36","IFN4_42_653_A_1_36",33,14.1471060526129,855.298599939821,39.9999993939394,0
"13150",865778,42.653,"42.653.A.1",42,42,653,"A","1",37,36,30,255,6.0999999,21,316,293,12.6000004,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_37","IFN4_42_653_A_1_37",30.45,14.1471060526129,728.223140597523,41.3793116584565,0
"13152",865780,42.653,"42.653.A.1",42,42,653,"A","1",39,37,31,315,3.4000001,43,109,111,5.80000019,NA,4,5,NA,39,49,3,316,2,9,"IFN4","42_653","42_653_A_1","42_653_A_1_39","IFN4_42_653_A_1_39",11,127.323954473516,95.0331777710912,52.7272744545455,0
"13153",865781,42.653,"42.653.A.1",42,42,653,"A","1",40,38,32,321,4.9000001,43,86,92,3.9000001,NA,5,5,NA,NA,NA,NA,316,3,9,"IFN4","42_653","42_653_A_1","42_653_A_1_40","IFN4_42_653_A_1_40",8.9,127.323954473516,62.2113885227119,43.8202258426966,0
"13154",865782,42.653,"42.653.A.1",42,42,653,"A","1",41,39,33,329,9.89999962,43,173,173,7.80000019,NA,3,2,NA,NA,41,NA,316,1,9,"IFN4","42_653","42_653_A_1","42_653_A_1_41","IFN4_42_653_A_1_41",17.3,31.8309886183791,235.061816323222,45.086706300578,0
"13155",865783,42.653,"42.653.A.1",42,42,653,"A","1",42,40,0,331,13,21,270,253,10.5,NA,2,2,NA,NA,42,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_42","IFN4_42_653_A_1_42",26.15,14.1471060526129,537.072935589851,40.1529636711281,0
"13156",865784,42.653,"42.653.A.1",42,42,653,"A","1",43,41,0,334,10.1000004,21,223,228,11.1000004,NA,2,5,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_43","IFN4_42_653_A_1_43",22.55,14.1471060526129,399.376929583011,49.2239485587583,0
"13157",865785,42.653,"42.653.A.1",42,42,653,"A","1",44,42,34,336,9.60000038,21,200,199,11.1999998,NA,2,2,NA,NA,NA,NA,100,NA,NA,"IFN4","42_653","42_653_A_1","42_653_A_1_44","IFN4_42_653_A_1_44",19.95,31.8309886183791,312.590432527593,56.1403498746867,0
