"","Provincia","Estadillo","nArbol","Tipo","OrdenIFActual","Rumbo","Distancia","Especie","Diametro1","Diametro2","Calidad","Forma","Altura","ParEsp","PlotID0"
"918674",46,1559,8,NA,"8","81","4.1","24","226","218","2","5","8.5",NA,"46.1559"
"918675",46,1559,9,NA,"9","96","14.8","24","278","268","2","2","9.5",NA,"46.1559"
"918676",46,1559,10,"2","10","107","2.3","26","216","221","2","2","8.5",NA,"46.1559"
"918677",46,1559,11,NA,"11","124","10.0","26","223","212","2","2","11.0","2","46.1559"
"918678",46,1559,12,NA,"12","128","6.3","26","187","174","2","3","6.5",NA,"46.1559"
"918679",46,1559,13,NA,"13","166","14.7","26","256","260","2","2","10.0",NA,"46.1559"
"918680",46,1559,14,NA,"14","174","12.6","26","237","235","2","2","9.0",NA,"46.1559"
"918681",46,1559,15,NA,"15","191","9.6","26","186","197","2","2","9.5",NA,"46.1559"
"918682",46,1559,16,"3","16","236","9.6","45","169","168","2","4","5.5",NA,"46.1559"
"918683",46,1559,17,NA,"17","249","8.7","26","190","197","2","2","7.5",NA,"46.1559"
"918684",46,1559,18,"4","18","308","12.2","26","278","273","2","2","8.0",NA,"46.1559"
"918685",46,1559,19,NA,"19","344","13.2","24","228","232","2","2","9.5",NA,"46.1559"
"918686",46,1559,20,NA,"20","359","12.4","26","182","189","2","2","9.0",NA,"46.1559"
"918687",46,1559,21,NA,"21","368","9.7","26","246","245","2","2","9.5",NA,"46.1559"
"918688",46,1559,22,NA,"22","384","14.9","24","219","237","2","2","10.0","1","46.1559"
"918829",46,1593,1,NA,"1","6","4.2","24","75","75","2","3","7.0",NA,"46.1593"
"918830",46,1593,2,"1","2","21","2.6","24","242","227","2","2","9.0","1","46.1593"
"918831",46,1593,3,NA,"3","22","11.0","26","235","239","2","2","8.5",NA,"46.1593"
"918832",46,1593,4,NA,"4","27","9.5","24","147","150","2","3","5.0",NA,"46.1593"
"918833",46,1593,5,NA,"5","45","4.6","24","207","209","2","2","8.5",NA,"46.1593"
"918834",46,1593,6,NA,"6","83","5.8","26","145","138","2","3","7.5",NA,"46.1593"
"918835",46,1593,7,NA,"7","95","3.2","24","249","239","2","2","12.0",NA,"46.1593"
"918836",46,1593,8,"2","8","105","9.6","26","219","217","2","2","9.0",NA,"46.1593"
"918837",46,1593,9,NA,"9","123","7.1","26","202","201","2","2","10.5",NA,"46.1593"
"918838",46,1593,10,NA,"10","130","9.3","26","149","145","2","2","8.5",NA,"46.1593"
"918839",46,1593,11,NA,"11","131","5.7","26","260","265","2","2","11.5",NA,"46.1593"
"918840",46,1593,12,NA,"12","142","9.0","24","188","190","2","2","9.5",NA,"46.1593"
"918841",46,1593,13,NA,"13","146","11.8","26","285","282","2","2","9.0",NA,"46.1593"
"918842",46,1593,14,NA,"14","159","10.0","26","160","156","2","2","8.0",NA,"46.1593"
"918843",46,1593,15,NA,"15","165","7.9","26","410","395","2","2","14.0",NA,"46.1593"
"918844",46,1593,16,NA,"16","169","3.0","26","100","104","2","3","7.0",NA,"46.1593"
"918845",46,1593,17,NA,"17","194","4.2","26","370","360","2","2","14.0",NA,"46.1593"
"918846",46,1593,18,"3","18","206","7.8","24","181","175","2","3","8.0","1","46.1593"
"918847",46,1593,19,NA,"19","220","2.2","26","137","126","2","3","8.5",NA,"46.1593"
"918848",46,1593,20,NA,"20","226","5.7","24","203","217","2","2","10.5",NA,"46.1593"
"918849",46,1593,21,NA,"21","238","2.7","26","93","93","2","3","7.0",NA,"46.1593"
"918850",46,1593,22,NA,"22","239","8.2","24","154","143","2","3","11.0",NA,"46.1593"
"918851",46,1593,23,NA,"23","246","10.9","26","405","386","2","2","10.5",NA,"46.1593"
"918852",46,1593,24,NA,"24","260","6.9","24","128","128","2","3","7.0",NA,"46.1593"
"918853",46,1593,25,NA,"25","267","9.5","24","225","227","2","2","12.0",NA,"46.1593"
"918854",46,1593,26,NA,"26","272","14.5","24","313","326","2","2","14.5",NA,"46.1593"
"918855",46,1593,27,NA,"27","277","11.4","24","242","247","2","2","12.5",NA,"46.1593"
"918856",46,1593,28,NA,"28","294","9.6","24","240","218","2","2","12.0",NA,"46.1593"
"918857",46,1593,29,NA,"29","299","12.4","26","271","251","2","2","13.0",NA,"46.1593"
"918858",46,1593,30,"4","30","319","4.8","26","160","163","2","2","11.5",NA,"46.1593"
"918859",46,1593,31,NA,"31","332","12.0","24","305","292","2","2","15.0",NA,"46.1593"
"918860",46,1593,32,NA,"32","337","5.4","26","195","196","2","2","11.5",NA,"46.1593"
"918861",46,1593,33,NA,"33","340","8.4","24","308","329","2","2","12.0",NA,"46.1593"
"918862",46,1593,34,NA,"34","344","12.5","24","300","315","2","2","13.5",NA,"46.1593"
"918863",46,1593,35,NA,"35","354","4.2","24","136","141","2","2","11.5",NA,"46.1593"
"918864",46,1593,36,NA,"36","356","12.7","24","345","332","2","2","15.0",NA,"46.1593"
"918865",46,1593,37,NA,"37","361","14.7","24","257","288","2","2","11.0",NA,"46.1593"
"918866",46,1593,38,NA,"38","372","8.6","24","190","177","2","2","10.0",NA,"46.1593"
"918867",46,1593,39,NA,"39","397","10.8","24","249","245","2","2","10.0",NA,"46.1593"
"919605",46,1843,1,"1","1","3","11.4","24","247","241","3","2","9.5",NA,"46.1843"
"919606",46,1843,2,NA,"2","33","8.3","26","212","214","3","2","7.0",NA,"46.1843"
"919607",46,1843,3,NA,"3","53","8.1","26","180","168","3","2","7.0",NA,"46.1843"
"919608",46,1843,4,NA,"4","67","5.2","26","229","227","3","2","7.5",NA,"46.1843"
"919609",46,1843,5,NA,"5","70","10.4","26","130","133","3","2","7.0",NA,"46.1843"
"919610",46,1843,6,NA,"6","80","5.3","26","147","155","3","2","6.0",NA,"46.1843"
"919611",46,1843,7,NA,"7","85","14.1","26","227","232","3","2","9.0",NA,"46.1843"
"919612",46,1843,8,"2","8","117","4.1","26","154","150","3","2","7.0",NA,"46.1843"
"919613",46,1843,9,NA,"9","134","3.3","26","133","130","3","2","6.5",NA,"46.1843"
"919614",46,1843,10,NA,"10","141","4.8","26","136","133","3","3","5.0",NA,"46.1843"
"919615",46,1843,11,NA,"11","167","4.7","26","163","167","3","2","7.0",NA,"46.1843"
"919616",46,1843,12,NA,"12","181","3.9","26","103","103","3","3","6.0",NA,"46.1843"
"919617",46,1843,13,"3","13","202","14.9","26","227","229","3","2","9.0",NA,"46.1843"
"919618",46,1843,14,NA,"14","225","9.3","26","183","185","3","2","6.0",NA,"46.1843"
"919619",46,1843,15,NA,"15","244","8.0","26","230","230","3","2","7.0",NA,"46.1843"
"919620",46,1843,16,NA,"16","261","8.8","24","182","170","3","2","11.0",NA,"46.1843"
"919621",46,1843,17,NA,"17","280","4.6","26","78","78","3","3","4.5",NA,"46.1843"
"919622",46,1843,18,NA,"18","281","0.6","26","122","134","3","3","4.5",NA,"46.1843"
"919623",46,1843,19,NA,"19","286","7.5","24","182","174","3","2","9.0",NA,"46.1843"
"919624",46,1843,20,NA,"20","288","4.5","24","192","196","3","2","10.0","1","46.1843"
"919625",46,1843,21,"4","21","302","13.1","26","227","233","3","2","8.5",NA,"46.1843"
"919626",46,1843,22,NA,"22","310","8.9","26","173","173","3","2","8.5",NA,"46.1843"
"919627",46,1843,23,NA,"23","317","16.1","26","241","247","3","2","8.5",NA,"46.1843"
"919628",46,1843,24,NA,"24","325","5.6","26","222","210","3","2","8.5",NA,"46.1843"
"919629",46,1843,25,NA,"25","344","10.3","26","217","220","3","2","8.0",NA,"46.1843"
"919630",46,1843,26,NA,"26","347","7.4","26","199","200","3","2","7.0",NA,"46.1843"
"919631",46,1843,27,NA,"27","356","9.2","26","204","209","3","2","8.0",NA,"46.1843"
"919655",46,1851,1,"1","1","7","8.2","26","176","179","2","5","6.5",NA,"46.1851"
"919656",46,1851,2,NA,"2","20","0.8","24","230","230","2","2","9.5",NA,"46.1851"
"919657",46,1851,3,NA,"3","64","5.9","24","205","196","2","2","9.5",NA,"46.1851"
"919658",46,1851,4,NA,"4","69","7.3","24","131","142","2","2","8.0",NA,"46.1851"
"919659",46,1851,5,NA,"5","83","1.8","26","214","210","3","2","8.0",NA,"46.1851"
"919660",46,1851,6,NA,"6","88","8.7","45","278","270","2","5","6.5",NA,"46.1851"
"919661",46,1851,7,"2","7","133","6.6","26","205","182","2","2","7.5",NA,"46.1851"
"919662",46,1851,8,NA,"8","142","7.5","26","141","137","2","5","4.5",NA,"46.1851"
"919663",46,1851,9,NA,"9","184","1.5","26","208","221","2","2","7.5",NA,"46.1851"
"919664",46,1851,10,"3","10","217","13.9","24","240","244","2","2","9.0",NA,"46.1851"
"919665",46,1851,11,NA,"11","219","5.7","26","178","172","2","2","8.5",NA,"46.1851"
"919666",46,1851,12,NA,"12","226","8.9","26","226","245","2","2","9.0",NA,"46.1851"
"919667",46,1851,13,NA,"13","227","5.9","24","173","171","2","2","9.0","1","46.1851"
"919668",46,1851,14,NA,"14","232","7.2","26","185","181","2","2","9.0",NA,"46.1851"
"919669",46,1851,15,NA,"15","243","5.8","26","158","158","2","2","9.0",NA,"46.1851"
"919670",46,1851,16,NA,"16","255","8.6","26","202","199","2","2","8.5",NA,"46.1851"
"919671",46,1851,17,NA,"17","261","7.6","24","143","134","3","5","9.0",NA,"46.1851"
"919672",46,1851,18,NA,"18","266","6.0","24","213","215","2","2","10.5",NA,"46.1851"
"919673",46,1851,19,NA,"19","291","13.1","26","233","232","2","2","7.0",NA,"46.1851"
"919674",46,1851,20,NA,"20","291","0.7","26","102","100","3","5","6.5",NA,"46.1851"
"919675",46,1851,21,"4","21","301","7.5","24","238","222","2","2","8.5",NA,"46.1851"
"919676",46,1851,22,NA,"22","339","7.2","24","147","116","2","5","6.5",NA,"46.1851"
"919677",46,1851,23,NA,"23","362","4.8","24","80","75","2","3","4.0",NA,"46.1851"
"919678",46,1851,24,NA,"24","395","2.1","24","181","194","3","2","9.5",NA,"46.1851"
"919690",46,1868,1,"1","1","34","1.6","24","265","263","2","2","12.0",NA,"46.1868"
"919691",46,1868,2,NA,"2","56","10.2","26","190","188","2","2","9.0",NA,"46.1868"
"919692",46,1868,3,NA,"3","66","8.0","24","142","145","2","3","9.0",NA,"46.1868"
"919693",46,1868,4,NA,"4","78","6.7","24","288","285","2","2","13.0",NA,"46.1868"
"919694",46,1868,5,"2","5","115","10.6","24","251","245","2","2","11.0",NA,"46.1868"
"919695",46,1868,6,NA,"6","142","13.6","24","234","221","2","2","11.0",NA,"46.1868"
"919696",46,1868,7,NA,"7","147","3.4","24","105","100","2","3","7.5",NA,"46.1868"
"919697",46,1868,8,NA,"8","190","7.5","24","181","177","2","2","9.5",NA,"46.1868"
"919698",46,1868,9,"3","9","229","12.3","24","260","256","2","2","13.0",NA,"46.1868"
"919699",46,1868,10,NA,"10","230","6.4","26","125","126","2","3","7.0",NA,"46.1868"
"919700",46,1868,11,NA,"11","231","7.5","26","185","194","2","2","7.5",NA,"46.1868"
"919701",46,1868,12,NA,"12","237","7.3","26","246","254","2","2","9.5",NA,"46.1868"
"919702",46,1868,13,NA,"13","242","7.3","26","155","160","2","2","7.5",NA,"46.1868"
"919703",46,1868,14,NA,"14","294","6.5","26","199","195","2","2","9.0",NA,"46.1868"
"919704",46,1868,15,"4","15","315","8.8","26","225","224","2","2","9.0",NA,"46.1868"
"919705",46,1868,16,NA,"16","332","14.6","26","252","246","2","2","11.0",NA,"46.1868"
"919706",46,1868,17,NA,"17","337","4.2","26","241","232","2","2","9.5",NA,"46.1868"
"919707",46,1868,18,NA,"18","352","8.9","26","195","181","2","2","9.0",NA,"46.1868"
"919991",46,1947,1,NA,"1","78","11.3","67","610","410","2","4","9.0",NA,"46.1947"
"919992",46,1947,2,"1","2","123","3.0","24","157","147","2","2","7.0",NA,"46.1947"
"919993",46,1947,3,"2","3","131","14.3","24","297","283","2","2","19.0",NA,"46.1947"
"919994",46,1947,4,NA,"4","135","3.2","24","367","393","2","2","16.0",NA,"46.1947"
"919995",46,1947,5,NA,"5","146","13.7","24","329","323","2","2","19.0",NA,"46.1947"
"919996",46,1947,6,NA,"6","175","14.8","24","273","294","2","2","19.0",NA,"46.1947"
"919997",46,1947,7,NA,"7","182","3.3","24","95","95","2","3","11.0",NA,"46.1947"
"919998",46,1947,8,"3","8","209","14.2","26","318","340","2","2","12.0",NA,"46.1947"
"919999",46,1947,9,NA,"9","211","3.7","24","267","286","2","2","12.0",NA,"46.1947"
"920000",46,1947,10,NA,"10","243","6.4","24","173","167","2","2","7.5",NA,"46.1947"
"920001",46,1947,11,NA,"11","262","14.6","26","314","299","2","2","11.5",NA,"46.1947"
"920002",46,1947,12,NA,"12","285","6.3","24","172","155","2","2","10.0",NA,"46.1947"
"920003",46,1947,13,NA,"13","298","3.7","24","164","169","2","2","10.0",NA,"46.1947"
"920004",46,1947,14,NA,"14","304","2.7","24","121","103","2","3","8.0",NA,"46.1947"
"920005",46,1947,15,"4","15","345","14.7","24","220","242","2","2","11.5",NA,"46.1947"
"920446",46,1576,1,"1","1","12","9.0","24","240","243","2","2","9.0",NA,"46.1576"
"920447",46,1576,2,NA,"2","21","5.7","26","320","332","2","2","10.0",NA,"46.1576"
"920448",46,1576,3,NA,"3","53","9.0","26","195","202","2","2","10.0",NA,"46.1576"
"920449",46,1576,4,"2","4","123","15.2","26","258","249","2","2","11.5",NA,"46.1576"
"920450",46,1576,5,NA,"5","143","15.8","26","286","286","2","2","12.5",NA,"46.1576"
"920451",46,1576,6,NA,"6","143","14.7","26","309","328","2","2","12.0",NA,"46.1576"
"920452",46,1576,7,NA,"7","150","12.2","26","287","300","2","2","13.0",NA,"46.1576"
"920453",46,1576,8,NA,"8","178","13.8","26","232","242","2","2","13.0",NA,"46.1576"
"920454",46,1576,9,NA,"9","184","12.2","26","246","263","2","2","13.0",NA,"46.1576"
"920455",46,1576,10,NA,"10","187","14.8","26","226","234","2","2","12.5",NA,"46.1576"
"920456",46,1576,11,"3","11","205","9.4","26","127","126","2","3","10.0",NA,"46.1576"
"920457",46,1576,12,"4","12","306","14.3","24","373","382","2","2","11.0",NA,"46.1576"
"920458",46,1576,13,NA,"13","394","8.3","26","270","271","2","2","10.5",NA,"46.1576"
"921110",46,16,1,"1","1","36","5.8","25","180","186","2","2","8.5",NA,"46.16"
"921111",46,16,2,NA,"2","62","9.8","25","284","294","2","2","12.5",NA,"46.16"
"921112",46,16,3,NA,"3","68","9.4","25","283","299","2","2","12.5",NA,"46.16"
"921113",46,16,4,NA,"4","97","12.6","25","265","262","2","2","10.5",NA,"46.16"
"921114",46,16,5,"2","5","113","11.0","25","295","284","2","2","11.0",NA,"46.16"
"921115",46,16,6,NA,"6","119","8.9","25","224","216","2","2","10.5",NA,"46.16"
"921116",46,16,7,NA,"7","138","6.9","25","304","306","2","2","9.0",NA,"46.16"
"921117",46,16,8,"3","8","208","15.5","25","222","231","2","2","12.0",NA,"46.16"
"921118",46,16,9,"4","9","375","10.6","25","261","246","2","2","10.0",NA,"46.16"
"921414",46,147,1,"1","1","38","7.5","24","267","286","2","2","11.5",NA,"46.147"
"921415",46,147,2,NA,"2","73","12.7","24","254","256","2","2","11.0",NA,"46.147"
"921416",46,147,3,NA,"3","76","4.6","26","199","204","2","2","10.0",NA,"46.147"
"921417",46,147,4,NA,"4","92","8.9","24","163","164","2","2","10.0",NA,"46.147"
"921418",46,147,5,"2","5","114","7.0","26","182","176","2","2","9.0","1","46.147"
"921419",46,147,6,NA,"6","141","14.3","26","247","261","2","2","10.0",NA,"46.147"
"921420",46,147,7,NA,"7","187","15.1","24","261","279","2","2","13.5",NA,"46.147"
"921421",46,147,8,NA,"8","192","8.6","24","305","289","2","2","12.0",NA,"46.147"
"921422",46,147,9,NA,"9","193","9.8","24","204","209","2","2","12.0",NA,"46.147"
"921423",46,147,10,"3","10","204","14.1","24","279","294","2","2","12.5",NA,"46.147"
"921424",46,147,11,NA,"11","216","7.5","24","233","221","2","2","12.0",NA,"46.147"
"921425",46,147,12,NA,"12","221","9.8","24","207","219","2","2","11.5",NA,"46.147"
"921426",46,147,13,NA,"13","254","6.1","26","241","259","2","2","11.5",NA,"46.147"
"921427",46,147,14,NA,"14","264","5.3","26","167","169","2","2","11.0",NA,"46.147"
"921428",46,147,15,NA,"15","268","2.8","24","174","191","2","2","10.5",NA,"46.147"
"921429",46,147,16,NA,"16","274","8.0","24","204","226","2","2","11.0",NA,"46.147"
"921430",46,147,17,NA,"17","279","13.9","24","259","243","2","2","13.5",NA,"46.147"
"921431",46,147,18,NA,"18","280","7.6","24","145","151","2","2","10.5",NA,"46.147"
"921432",46,147,19,NA,"19","291","14.2","24","225","238","2","2","13.0",NA,"46.147"
"921433",46,147,20,"4","20","314","12.1","24","223","228","2","2","11.5",NA,"46.147"
"921434",46,147,21,NA,"21","323","12.1","24","226","229","2","2","11.5",NA,"46.147"
"921435",46,147,22,NA,"22","327","2.8","26","216","203","2","2","8.5",NA,"46.147"
"921436",46,147,23,NA,"23","333","14.8","26","233","232","2","2","10.0",NA,"46.147"
"921437",46,147,24,NA,"24","379","7.1","24","369","349","2","2","11.0",NA,"46.147"
"921438",46,147,25,NA,"25","389","5.5","26","268","259","2","2","10.5",NA,"46.147"
"921439",46,147,26,NA,"26","398","9.1","24","156","159","2","2","9.0",NA,"46.147"
"921565",46,212,1,"1","1","5","7.7","26","226","237","2","2","11.5",NA,"46.212"
"921566",46,212,2,NA,"2","13","12.1","26","229","232","2","2","10.5",NA,"46.212"
"921567",46,212,3,NA,"3","16","8.0","24","213","204","2","2","11.5",NA,"46.212"
"921568",46,212,4,NA,"4","56","7.8","26","374","384","2","2","12.0",NA,"46.212"
"921569",46,212,5,NA,"5","81","9.4","26","194","201","2","2","10.0",NA,"46.212"
"921570",46,212,6,"2","6","104","7.7","24","401","436","2","2","14.0",NA,"46.212"
"921571",46,212,7,NA,"7","107","9.4","26","247","268","2","2","11.5",NA,"46.212"
"921572",46,212,8,NA,"8","129","9.9","24","189","185","2","2","11.5",NA,"46.212"
"921573",46,212,9,NA,"9","140","8.1","24","177","159","2","2","11.5",NA,"46.212"
"921574",46,212,10,NA,"10","163","11.4","24","339","341","2","2","12.5",NA,"46.212"
"921575",46,212,11,NA,"11","166","2.8","24","126","119","2","3","9.5",NA,"46.212"
"921576",46,212,12,"3","12","201","2.2","24","184","191","2","2","11.0",NA,"46.212"
"921577",46,212,13,NA,"13","217","10.0","26","373","334","2","2","12.5",NA,"46.212"
"921578",46,212,14,NA,"14","219","4.2","26","271","261","3","2","11.0",NA,"46.212"
"921579",46,212,15,NA,"15","255","9.9","26","334","328","2","2","11.5",NA,"46.212"
"921580",46,212,16,NA,"16","280","12.0","26","283","289","2","2","10.0",NA,"46.212"
"921581",46,212,17,NA,"17","280","10.1","26","321","336","2","2","12.0",NA,"46.212"
"921582",46,212,18,NA,"18","294","12.8","26","247","288","2","2","12.0",NA,"46.212"
"921583",46,212,19,"4","19","394","8.9","24","238","236","2","2","11.0",NA,"46.212"
"961410",50,883,1,"1","1","5","7.0","26","165","166","2","2","6.5",NA,"50.883"
"961411",50,883,2,NA,"2","23","2.4","24","240","245","2","2","9.5",NA,"50.883"
"961412",50,883,3,NA,"3","39","7.4","24","187","181","2","2","7.5","1","50.883"
"961413",50,883,4,NA,"4","59","9.9","24","225","229","2","2","8.5",NA,"50.883"
"961414",50,883,5,NA,"5","86","13.1","26","236","222","2","2","9.5",NA,"50.883"
"961415",50,883,6,NA,"6","90","8.8","24","181","173","2","2","7.5",NA,"50.883"
"961416",50,883,7,NA,"7","90","2.6","24","237","244","2","2","10.0",NA,"50.883"
"961417",50,883,8,"2","8","101","6.4","24","215","226","2","2","9.0",NA,"50.883"
"961418",50,883,9,NA,"9","115","3.4","45","89","100","2","5","3.5","2","50.883"
"961419",50,883,10,NA,"10","119","12.6","24","263","265","2","2","9.5",NA,"50.883"
"961420",50,883,11,NA,"11","128","14.5","24","244","252","2","2","8.0",NA,"50.883"
"961421",50,883,12,NA,"12","178","6.9","26","135","135","2","3","7.0",NA,"50.883"
"961422",50,883,13,NA,"13","195","5.0","24","235","217","2","2","9.0",NA,"50.883"
"961423",50,883,14,"3","14","206","7.6","24","165","159","2","2","6.5",NA,"50.883"
"961424",50,883,15,NA,"15","240","4.6","24","170","170","2","2","7.5",NA,"50.883"
"961425",50,883,16,NA,"16","248","13.6","24","234","224","2","2","8.0",NA,"50.883"
"961426",50,883,17,NA,"17","248","8.6","24","178","187","2","2","9.5",NA,"50.883"
"961427",50,883,18,NA,"18","270","7.7","24","210","213","2","2","10.0",NA,"50.883"
"961428",50,883,19,NA,"19","320","4.8","45","79","80","2","5","4.0","2","50.883"
"961429",50,883,20,"4","20","322","11.5","24","262","233","2","2","10.0",NA,"50.883"
"961430",50,883,21,NA,"21","339","1.1","26","202","190","2","2","7.5",NA,"50.883"
"961431",50,883,22,NA,"22","372","8.8","24","148","140","2","5","5.5",NA,"50.883"
"961432",50,883,23,NA,"23","383","8.5","24","205","192","2","2","8.0",NA,"50.883"
"961471",50,899,1,"1","1","15","9.7","26","156","158","2","3","6.0",NA,"50.899"
"961472",50,899,2,NA,"2","19","4.4","24","149","145","2","2","8.0",NA,"50.899"
"961473",50,899,3,NA,"3","33","6.6","26","148","148","2","3","6.5",NA,"50.899"
"961474",50,899,4,NA,"4","49","9.2","26","183","179","2","2","6.5",NA,"50.899"
"961475",50,899,5,NA,"5","55","4.0","26","147","142","2","3","6.0",NA,"50.899"
"961476",50,899,6,NA,"6","63","9.7","26","194","188","2","2","6.5",NA,"50.899"
"961477",50,899,7,NA,"7","83","5.6","24","175","175","2","2","8.5",NA,"50.899"
"961478",50,899,8,NA,"8","90","5.8","24","163","151","2","2","8.5",NA,"50.899"
"961479",50,899,9,NA,"9","95","2.6","24","237","232","2","2","9.0","1","50.899"
"961480",50,899,10,NA,"10","98","7.6","26","140","138","2","3","5.5",NA,"50.899"
"961481",50,899,11,"2","11","106","9.7","26","140","142","2","3","6.0",NA,"50.899"
